step,_step,train_loss,id_kl,ood_kl,kl/id/misspec/generalising,kl/id/misspec/memorising,kl/id/wellspec/generalising,kl/id/wellspec/memorising,kl/ood/misspec/generalising,kl/ood/misspec/memorising,kl/ood/wellspec/generalising,kl/ood/wellspec/memorising
1,0,2.5551047325134277,0.5893922626972199,0.6275699079036713,0.15434594452381134,0.14030402898788452,0.3989675045013428,0.5422987341880798,0.1603277027606964,0.13900040090084076,0.395402729511261,0.5073042511940002
200,1,1.9554954767227173,0.028976162988692523,0.7312003314495087,0.3401840329170227,0.3266960680484772,0.09798227250576019,0.04709252715110779,0.2928691506385803,0.23950329422950745,0.5094189643859863,0.27466726303100586
400,2,1.9346064329147339,0.004134498653002083,0.7449022948741912,0.38863977789878845,0.3726562559604645,0.09452210366725922,0.013485338538885117,0.3228996992111206,0.2661939859390259,0.5465909242630005,0.28778913617134094
600,3,1.9351763725280762,0.0022485155845060945,0.7841117978096008,0.39671391248703003,0.38321930170059204,0.09786540269851685,0.017746105790138245,0.33693936467170715,0.2736964225769043,0.5469037294387817,0.293489009141922
800,4,1.9261949062347412,0.002506396546959877,0.71019626557827,0.39681756496429443,0.38351136445999146,0.09375157952308655,0.012999672442674637,0.3379112184047699,0.28648579120635986,0.6061043739318848,0.4666939973831177
1000,5,1.9277880191802979,0.0040897457743994895,0.7747502088546753,0.4007587432861328,0.38711827993392944,0.09397119283676147,0.010824108496308327,0.328616738319397,0.2832900881767273,0.5710760951042175,0.4407203793525696
1200,6,1.9316452741622925,0.0014468705165199935,0.7664840698242188,0.40482717752456665,0.389232873916626,0.10096395015716553,0.007184548303484917,0.3591346740722656,0.28937414288520813,0.6181824803352356,0.4165445566177368
1400,7,1.9318556785583496,0.001458441256545484,0.7885689198970794,0.3972969055175781,0.3795933723449707,0.09632650762796402,0.009696843102574348,0.3166247308254242,0.2713995575904846,0.5364277958869934,0.34907767176628113
1600,8,1.9246584177017212,0.0013336016272660345,0.7797567963600158,0.41407254338264465,0.3967174291610718,0.0982644259929657,0.006115177646279335,0.3362210988998413,0.291992723941803,0.6102970838546753,0.4372123181819916
1800,9,1.9270871877670288,0.0012639819760806859,0.7597319781780243,0.41625869274139404,0.40250688791275024,0.101687490940094,0.0038595248479396105,0.3306301236152649,0.2883980870246887,0.5790176391601562,0.3946399986743927
2000,10,1.9282608032226562,0.0010059680556878448,0.7645210206508637,0.41516703367233276,0.3987062871456146,0.0998879224061966,0.010236525908112526,0.35714638233184814,0.31424885988235474,0.5852636098861694,0.40729188919067383
2200,11,1.9266349077224731,0.0009452853119000793,0.7967223167419434,0.40787434577941895,0.3937239646911621,0.10242629051208496,0.0074200741946697235,0.33797892928123474,0.2960549294948578,0.5724649429321289,0.39278092980384827
2400,12,1.9242796897888184,0.000989661895437166,0.7968032658100128,0.4142914116382599,0.3941754698753357,0.10204146057367325,0.006969124544411898,0.31457310914993286,0.26876550912857056,0.5629947185516357,0.4588438868522644
2600,13,1.9250061511993408,0.0013122100557666273,0.7378638029098511,0.41234588623046875,0.3962041735649109,0.09984482824802399,0.004749930463731289,0.38163238763809204,0.3291608691215515,0.5895286202430725,0.3866444230079651
2800,14,1.9281898736953735,0.0014568859129212796,0.7975535035133362,0.410716712474823,0.39895784854888916,0.09592245519161224,0.005194244906306267,0.3407551646232605,0.2857045531272888,0.5804211497306824,0.43233543634414673
3000,15,1.9259527921676636,0.0009040412842296064,0.6805333316326141,0.4121818542480469,0.39551737904548645,0.1034976989030838,0.004247558303177357,0.33346495032310486,0.2747742533683777,0.5504554510116577,0.35596752166748047
3200,16,1.9222421646118164,0.0013226807699538768,0.7512589395046234,0.4055691361427307,0.3880690336227417,0.09924907982349396,0.004775593522936106,0.3262881636619568,0.28134849667549133,0.5390603542327881,0.4084618389606476
3400,17,1.9231977462768555,0.0012215458147693426,0.7662116467952729,0.41027212142944336,0.39862632751464844,0.0994255542755127,0.003613584442064166,0.31796449422836304,0.2768496870994568,0.5370078086853027,0.34795597195625305
3600,18,1.9187718629837036,0.0008304861199576408,0.7820803761482239,0.4092766046524048,0.39588484168052673,0.10271778702735901,0.004218745976686478,0.3391834497451782,0.2841513156890869,0.592752993106842,0.3833617866039276
3800,19,1.9219714403152466,0.0010574804560746997,0.7179915487766266,0.41900551319122314,0.40234115719795227,0.09880688786506653,0.00383956846781075,0.32920753955841064,0.2915176451206207,0.550268828868866,0.25540977716445923
