step,prompt_source,prompt_idx,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution
200,in_distribution,11,1.1287951469421387,0.074714811369951,0.13521039485931396,0.0368420077707963
200,in_distribution,12,0.5092701315879822,0.05822016106471097,0.15038275718688965,0.03936988693960332
200,in_distribution,13,1.216172456741333,0.08327804487036866,0.1564009189605713,0.039889610603273194
200,in_distribution,14,0.32730430364608765,0.048324176237374686,0.17798376083374023,0.040912632825806004
200,in_distribution,15,1.1096930503845215,0.07677416583336638,0.20046627521514893,0.047003767888802804
200,out_of_distribution,0,0.39653992652893066,0.054760194069976995,0.1040804386138916,0.03480111784715712
200,out_of_distribution,1,0.6712251901626587,0.060256914358394066,0.14353251457214355,0.039495391971827935
200,out_of_distribution,2,0.34644585847854614,0.04467757036635825,0.15286123752593994,0.03805251477395753
200,out_of_distribution,3,0.4032464027404785,0.050108149018731486,0.12501192092895508,0.03557968285688988
200,out_of_distribution,4,0.6994509100914001,0.059273516576955385,0.13184022903442383,0.03868202276057093
200,out_of_distribution,5,0.4435300827026367,0.057510850673937304,0.26122868061065674,0.05192033946657067
200,out_of_distribution,6,0.7910969257354736,0.05599240323161259,0.1237560510635376,0.035705551700247896
200,out_of_distribution,7,0.34608012437820435,0.04285127670577677,0.16058874130249023,0.03695978177717604
200,out_of_distribution,8,0.5327597260475159,0.05054056908378432,0.13166356086730957,0.03713791466743185
200,out_of_distribution,9,0.4507989287376404,0.05140373619985563,0.1405848264694214,0.03692128767335844
200,out_of_distribution,10,0.6932092905044556,0.06016049055923539,0.13688623905181885,0.03882864720634794
200,out_of_distribution,11,0.3761107325553894,0.044678901499706304,0.12549281120300293,0.038472860488933086
200,out_of_distribution,12,0.17867136001586914,0.03849672958670578,0.11314558982849121,0.03409392014641211
200,out_of_distribution,13,0.5820956230163574,0.05564915901670533,0.10151147842407227,0.03253910186815364
200,out_of_distribution,14,0.40105998516082764,0.05051664136421039,0.2109450101852417,0.0463924545574236
200,out_of_distribution,15,0.4163616895675659,0.04873306848288512,0.15997886657714844,0.04045795698163152
400,in_distribution,0,0.6694104671478271,0.056539035185884184,0.0965874195098877,0.03380364241108368
400,in_distribution,1,0.22098678350448608,0.0383313592855576,0.09500420093536377,0.034206551581459084
400,in_distribution,2,0.20837175846099854,0.03771190109979045,0.11396300792694092,0.03449414558919327
400,in_distribution,3,0.8237639665603638,0.06505956537034108,0.12497472763061523,0.03465718068491908
400,in_distribution,4,0.6393482089042664,0.05760732093883005,0.1239614486694336,0.03562586834430227
400,in_distribution,5,0.19900667667388916,0.039766053487479636,0.13367831707000732,0.03743622239680748
400,in_distribution,6,0.35742753744125366,0.04660439539137252,0.11122345924377441,0.034039744300957644
400,in_distribution,7,0.4856477975845337,0.04888263685245483,0.1107717752456665,0.03436525770061116
400,in_distribution,8,0.8879823684692383,0.07316947143623741,0.11109745502471924,0.03464693859291921
400,in_distribution,9,0.5705417990684509,0.05641162736620005,0.11506891250610352,0.03385334572547092
400,in_distribution,10,0.5097281336784363,0.05094558713704057,0.10443282127380371,0.03442098888944123
400,in_distribution,11,1.118316650390625,0.07929828965066114,0.11383402347564697,0.03269367336553145
400,in_distribution,12,0.4733666777610779,0.05478446817364993,0.11593365669250488,0.03405436609585605
400,in_distribution,13,1.2214903831481934,0.07766980434611405,0.11833453178405762,0.0342205071542988
400,in_distribution,14,0.2773563265800476,0.042812456076430784,0.14356374740600586,0.03774015925879143
400,in_distribution,15,1.0212849378585815,0.06906531769440229,0.13458633422851562,0.03714724968638875
400,out_of_distribution,0,0.37197744846343994,0.04899582121654213,0.10907614231109619,0.03458323952135636
400,out_of_distribution,1,0.6461969614028931,0.054500447059744925,0.11695528030395508,0.03475651728970141
400,out_of_distribution,2,0.31384605169296265,0.045433783703745345,0.12594068050384521,0.03581758596463968
400,out_of_distribution,3,0.38879501819610596,0.04426263215229163,0.09965956211090088,0.03205385471829208
400,out_of_distribution,4,0.6689507365226746,0.0637222621257017,0.11031794548034668,0.03418205196482901
400,out_of_distribution,5,0.265299916267395,0.04017583462819908,0.11471748352050781,0.035178348495749835
400,out_of_distribution,6,0.7513471841812134,0.06111130519387609,0.1029820442199707,0.033526276275737524
400,out_of_distribution,7,0.2957081198692322,0.04555209355106521,0.11887681484222412,0.035468990201210464
400,out_of_distribution,8,0.47939950227737427,0.04515528525279335,0.11558055877685547,0.03377557377462155
400,out_of_distribution,9,0.43874138593673706,0.05263969937891262,0.12157857418060303,0.03638712201305381
400,out_of_distribution,10,0.6390336751937866,0.0542413464593338,0.10499370098114014,0.03396014761870399
400,out_of_distribution,11,0.3704283833503723,0.04745229062508204,0.10341370105743408,0.034068754011324115
400,out_of_distribution,12,0.17160320281982422,0.04148075071113766,0.10563063621520996,0.03349613267885927
400,out_of_distribution,13,0.5909953117370605,0.05567216669896435,0.09262633323669434,0.03231605778493383
400,out_of_distribution,14,0.330483078956604,0.04785614582915076,0.11426103115081787,0.03224314143693394
400,out_of_distribution,15,0.38727867603302,0.04950960720097991,0.11534953117370605,0.034543044389300295
600,in_distribution,0,0.7625483274459839,0.06888435561061704,0.10344302654266357,0.03500762879463712
600,in_distribution,1,0.2512124180793762,0.04053613242443441,0.10961449146270752,0.03409222806140257
600,in_distribution,2,0.22490155696868896,0.04056855657403889,0.10583317279815674,0.033499030459249506
600,in_distribution,3,0.8720794916152954,0.06875159689254998,0.09980010986328125,0.03253277645217081
600,in_distribution,4,0.6835668683052063,0.06376122710036217,0.11749422550201416,0.034138578573186
600,in_distribution,5,0.2121061086654663,0.039546397687268066,0.14403092861175537,0.03819025510259068
600,in_distribution,6,0.3389742970466614,0.044610018508323905,0.1101609468460083,0.034702795312292256
600,in_distribution,7,0.4805666208267212,0.0550326523284229,0.1248549222946167,0.037765512452236104
600,in_distribution,8,0.9312092065811157,0.06846949460435643,0.11500000953674316,0.0355801018895427
600,in_distribution,9,0.5443543791770935,0.056615784642339066,0.10497546195983887,0.03361833309140008
600,in_distribution,10,0.5691403746604919,0.054728772811485235,0.1142113208770752,0.03418704634195087
600,in_distribution,11,1.094565749168396,0.0697092024330959,0.10118842124938965,0.03271416073347601
600,in_distribution,12,0.46845561265945435,0.054787612578320516,0.10119616985321045,0.03256528268242306
600,in_distribution,13,1.161042332649231,0.07840108883317448,0.10415232181549072,0.03394710925873158
600,in_distribution,14,0.2701646685600281,0.04408681100936047,0.11404824256896973,0.034263960537511295
600,in_distribution,15,0.9697197675704956,0.07159362482811456,0.13749289512634277,0.035725951312654824
600,out_of_distribution,0,0.3527684211730957,0.047224702624869656,0.10669851303100586,0.033398131460766096
600,out_of_distribution,1,0.6471439599990845,0.05565641035518488,0.1099855899810791,0.03256158873716883
600,out_of_distribution,2,0.2906051278114319,0.043288868702523596,0.11512720584869385,0.035139209216448586
600,out_of_distribution,3,0.3889220952987671,0.04963795033924361,0.10409128665924072,0.0314425060120379
600,out_of_distribution,4,0.7729238867759705,0.06441094124804064,0.12829089164733887,0.03716493913273136
600,out_of_distribution,5,0.21680092811584473,0.04110557658658588,0.09919703006744385,0.033673744347925666
600,out_of_distribution,6,0.7381577491760254,0.057540341209799,0.100638747215271,0.03439496759377422
600,out_of_distribution,7,0.2922223210334778,0.043807093556166195,0.12205791473388672,0.03629401119952354
600,out_of_distribution,8,0.501552164554596,0.05789202884445422,0.10797357559204102,0.03396591918405593
600,out_of_distribution,9,0.44771379232406616,0.06289774122769853,0.11381375789642334,0.034889826832309234
600,out_of_distribution,10,0.6092488765716553,0.05661503498586549,0.10059475898742676,0.03185497248336679
600,out_of_distribution,11,0.36486464738845825,0.043531628986771216,0.10010349750518799,0.03246259306145663
600,out_of_distribution,12,0.18249869346618652,0.03689511899844845,0.10939979553222656,0.03485477431475023
600,out_of_distribution,13,0.5661108493804932,0.05038298113661728,0.09317076206207275,0.03308364574960008
600,out_of_distribution,14,0.29978621006011963,0.046572779063296384,0.09451305866241455,0.03036620113251818
600,out_of_distribution,15,0.4041949510574341,0.0507094124568129,0.09940171241760254,0.033938927101696346
800,in_distribution,0,0.7521377801895142,0.060899898753862106,0.1017993688583374,0.03419951427735359
800,in_distribution,1,0.2517712712287903,0.042608894180202105,0.11894786357879639,0.03405469865909103
800,in_distribution,2,0.2307722568511963,0.03912371807733293,0.11264514923095703,0.03496836335283332
800,in_distribution,3,0.8210009336471558,0.06403530740111268,0.09801924228668213,0.03376577353326781
800,in_distribution,4,0.7024765610694885,0.059732664302058286,0.13116705417633057,0.03664787222930324
800,in_distribution,5,0.17879903316497803,0.038552625196335975,0.12720739841461182,0.034927011191162725
800,in_distribution,6,0.3414270281791687,0.044014957198456856,0.1093752384185791,0.03382916486704777
800,in_distribution,7,0.5035989284515381,0.06267204229152737,0.13848328590393066,0.03933488605190828
800,in_distribution,8,0.9050987958908081,0.07719318674605699,0.1171269416809082,0.03479781453955329
800,in_distribution,9,0.5467955470085144,0.05356627864743577,0.10976600646972656,0.032303512975191934
800,in_distribution,10,0.5489246249198914,0.05741378191468052,0.09695816040039062,0.033176888516208126
800,in_distribution,11,1.0345770120620728,0.07201572108827908,0.10175251960754395,0.03435116545473027
800,in_distribution,12,0.5028981566429138,0.054410956705911694,0.1238400936126709,0.0363511669651482
800,in_distribution,13,1.2184926271438599,0.08155967094860284,0.1043473482131958,0.03453978963661566
800,in_distribution,14,0.3108397126197815,0.046047707367905095,0.1314786672592163,0.03555672130015264
800,in_distribution,15,1.0498775243759155,0.0673956339162427,0.15334010124206543,0.03870468460999515
800,out_of_distribution,0,0.3280632495880127,0.042100304803274716,0.09993600845336914,0.031091627153587553
800,out_of_distribution,1,0.5969125032424927,0.05390977205035018,0.10976457595825195,0.03349329369341158
800,out_of_distribution,2,0.3105977177619934,0.042406338906021246,0.1194913387298584,0.035189109600380984
800,out_of_distribution,3,0.4229367971420288,0.04783913436872391,0.10926234722137451,0.03492968438039015
800,out_of_distribution,4,0.702492892742157,0.05980755600420998,0.10078072547912598,0.03310973344524174
800,out_of_distribution,5,0.2264702320098877,0.04175221137628077,0.08896887302398682,0.03254107171245612
800,out_of_distribution,6,0.7751739025115967,0.0635059101433328,0.09931457042694092,0.031283404490923435
800,out_of_distribution,7,0.2975669503211975,0.04200589007230939,0.10131168365478516,0.03340016106985857
800,out_of_distribution,8,0.5423946976661682,0.058265569537376785,0.11212897300720215,0.032621373436332875
800,out_of_distribution,9,0.4241282343864441,0.053757420653790106,0.10505402088165283,0.03372285918327299
800,out_of_distribution,10,0.5959388017654419,0.05958131702362618,0.10046756267547607,0.03153091594755937
800,out_of_distribution,11,0.34925609827041626,0.046984591114209245,0.09749448299407959,0.03287668016058535
800,out_of_distribution,12,0.1750333309173584,0.03966775770237607,0.10605716705322266,0.033492294691389965
800,out_of_distribution,13,0.5613903999328613,0.057760430161357006,0.08247590065002441,0.031615370639537524
800,out_of_distribution,14,0.2899996042251587,0.04751900449494172,0.10410630702972412,0.034619376840677576
800,out_of_distribution,15,0.42408764362335205,0.049623434200639235,0.11240530014038086,0.033693365622594784
1000,in_distribution,0,0.6990481615066528,0.0631988720551239,0.09167635440826416,0.031454190316984786
1000,in_distribution,1,0.21492010354995728,0.04100075969653988,0.10135555267333984,0.034405411717247786
1000,in_distribution,2,0.22063684463500977,0.039899739598569656,0.10124921798706055,0.03425098882799188
1000,in_distribution,3,0.8035122156143188,0.06492490422447668,0.09783732891082764,0.033635260920811254
1000,in_distribution,4,0.6592174172401428,0.05624679573341578,0.11491715908050537,0.03388117879861527
1000,in_distribution,5,0.18858039379119873,0.03681730729909958,0.1240917444229126,0.036879306368026187
1000,in_distribution,6,0.3260820508003235,0.04622795431068259,0.09525883197784424,0.03120799907157927
1000,in_distribution,7,0.5034662485122681,0.0600564547550736,0.11907899379730225,0.03657970512476017
1000,in_distribution,8,0.889945387840271,0.06258286127172254,0.10650277137756348,0.034437683951769826
1000,in_distribution,9,0.5209993720054626,0.05699856295797044,0.10057592391967773,0.032017144362376355
1000,in_distribution,10,0.554483950138092,0.053599745462718784,0.10312044620513916,0.033593701478123114
1000,in_distribution,11,1.095245361328125,0.07781898261058437,0.10153043270111084,0.03440726821238377
1000,in_distribution,12,0.46192747354507446,0.05280556357920882,0.09801208972930908,0.031967818345091686
1000,in_distribution,13,1.168139100074768,0.07667033055430107,0.0971137285232544,0.030469043544264926
1000,in_distribution,14,0.24553710222244263,0.04127492228806447,0.10653650760650635,0.03373131242683497
1000,in_distribution,15,0.9842896461486816,0.07397253239083723,0.11550462245941162,0.03534551363864243
1000,out_of_distribution,0,0.3604520559310913,0.04569865845295753,0.09184348583221436,0.03124112736916385
1000,out_of_distribution,1,0.595963716506958,0.05206426782268693,0.09716689586639404,0.033039377481956005
1000,out_of_distribution,2,0.2927054762840271,0.038573317950973525,0.10878002643585205,0.03337051420626892
1000,out_of_distribution,3,0.3839249610900879,0.049801880352756116,0.10156607627868652,0.0337230895920068
1000,out_of_distribution,4,0.7200364470481873,0.06190006781000888,0.10019111633300781,0.03222885211725568
1000,out_of_distribution,5,0.21647870540618896,0.03938326922915048,0.08122777938842773,0.03184351762736146
1000,out_of_distribution,6,0.7642176151275635,0.06581783985716287,0.09597313404083252,0.03375225037865612
1000,out_of_distribution,7,0.27872949838638306,0.0428869016502744,0.09714388847351074,0.032567371415061
1000,out_of_distribution,8,0.5104232430458069,0.05323221300346881,0.1061091423034668,0.03390992716840704
1000,out_of_distribution,9,0.43754762411117554,0.056563844667614535,0.1127554178237915,0.035291189652936074
1000,out_of_distribution,10,0.6192371845245361,0.05841222587380239,0.09255528450012207,0.029512420114905857
1000,out_of_distribution,11,0.36152416467666626,0.04691911363125934,0.09723126888275146,0.03279510345073469
1000,out_of_distribution,12,0.16460323333740234,0.03646572268737092,0.09613919258117676,0.034758041296504366
1000,out_of_distribution,13,0.5671846866607666,0.04829980508848934,0.08686494827270508,0.03077042725470318
1000,out_of_distribution,14,0.2789492607116699,0.04141220872480225,0.09380483627319336,0.030849157585048897
1000,out_of_distribution,15,0.3667393922805786,0.044691118028080644,0.09589385986328125,0.0323993964114873
1200,in_distribution,0,0.7060624361038208,0.06540006646759025,0.08569180965423584,0.03316297270258757
1200,in_distribution,1,0.22434550523757935,0.040414322536810446,0.07993423938751221,0.03029349051615515
1200,in_distribution,2,0.21518898010253906,0.03830557737251707,0.10319638252258301,0.03463496139233288
1200,in_distribution,3,0.7903302907943726,0.06185275850793654,0.10877132415771484,0.03465068791924032
1200,in_distribution,4,0.717826783657074,0.057189524313282815,0.0961158275604248,0.03474257739484297
1200,in_distribution,5,0.17716825008392334,0.038359373961042026,0.11379373073577881,0.036416489044523895
1200,in_distribution,6,0.32973629236221313,0.04350898306015572,0.09272110462188721,0.033106030262229746
1200,in_distribution,7,0.47948551177978516,0.05030323240444012,0.10742855072021484,0.035630543391132675
1200,in_distribution,8,0.8676391839981079,0.0667454759882828,0.09570479393005371,0.03260574135530318
1200,in_distribution,9,0.5545052886009216,0.05361372012469625,0.10580825805664062,0.03323998628211587
1200,in_distribution,10,0.5400052666664124,0.05384781703042605,0.10652148723602295,0.03550899531767239
1200,in_distribution,11,1.0847548246383667,0.06614672167928633,0.09725618362426758,0.03308042850173329
1200,in_distribution,12,0.45243948698043823,0.05103773172912493,0.09692597389221191,0.03426190257659592
1200,in_distribution,13,1.230408787727356,0.07789764543891405,0.10114490985870361,0.03279828987124185
1200,in_distribution,14,0.24534672498703003,0.04274886708202153,0.10467886924743652,0.034407241682783855
1200,in_distribution,15,1.008517861366272,0.07928542081933611,0.11628389358520508,0.03599034015183464
1200,out_of_distribution,0,0.37264347076416016,0.052802532570160154,0.09610629081726074,0.03270449681687452
1200,out_of_distribution,1,0.605082631111145,0.05852047312099197,0.10287857055664062,0.032847198025369596
1200,out_of_distribution,2,0.2815932631492615,0.04169964714529998,0.09612929821014404,0.0310865195895834
1200,out_of_distribution,3,0.3842284679412842,0.04815853488247983,0.10262250900268555,0.0326429941069529
1200,out_of_distribution,4,0.7277697920799255,0.07126505856052592,0.11132049560546875,0.03315900156216144
1200,out_of_distribution,5,0.24347925186157227,0.04302356076334724,0.09586942195892334,0.03353022105875705
1200,out_of_distribution,6,0.7570693492889404,0.06173782427299248,0.10054123401641846,0.03275914847186533
1200,out_of_distribution,7,0.3034523129463196,0.04022969737298894,0.10095071792602539,0.03385270925759752
1200,out_of_distribution,8,0.5164011120796204,0.052284515091848734,0.1085289716720581,0.03547317776952874
1200,out_of_distribution,9,0.455746591091156,0.05533420061337969,0.10282957553863525,0.03343258790479511
1200,out_of_distribution,10,0.6216310262680054,0.061045152847106036,0.09406530857086182,0.031859335925324556
1200,out_of_distribution,11,0.3738815188407898,0.04572723230024043,0.0999295711517334,0.03321011781626524
1200,out_of_distribution,12,0.16419219970703125,0.036463322564413196,0.09700322151184082,0.03322497724935191
1200,out_of_distribution,13,0.6235202550888062,0.056249580221815754,0.10049736499786377,0.03313842330972041
1200,out_of_distribution,14,0.31862080097198486,0.04863007776477269,0.11219203472137451,0.03599155926731154
1200,out_of_distribution,15,0.3750801086425781,0.04752513957609165,0.09172141551971436,0.03432691413594514
1400,in_distribution,0,0.6982265710830688,0.06382907334408375,0.08532965183258057,0.03084782229557321
1400,in_distribution,1,0.2180820107460022,0.03765096782649524,0.08334958553314209,0.031074544527928776
1400,in_distribution,2,0.2076641321182251,0.03633746710025163,0.10386312007904053,0.032905990334050755
1400,in_distribution,3,0.8206566572189331,0.06616795962919228,0.09465718269348145,0.03427425350330107
1400,in_distribution,4,0.6805474162101746,0.060178963198144475,0.09815168380737305,0.03113053751814629
1400,in_distribution,5,0.19415605068206787,0.0357793637914057,0.12820303440093994,0.035000219083970524
1400,in_distribution,6,0.33201926946640015,0.04450968708552068,0.1000509262084961,0.03337859202048392
1400,in_distribution,7,0.4952254295349121,0.055108671111400866,0.11580562591552734,0.036986958786436944
1400,in_distribution,8,0.8823873996734619,0.06610598097600244,0.09208881855010986,0.03218473980635228
1400,in_distribution,9,0.5500995516777039,0.05417863161614754,0.1000218391418457,0.031405883310250765
1400,in_distribution,10,0.5257832407951355,0.058628978000291695,0.10555148124694824,0.03277871264494386
1400,in_distribution,11,1.0679649114608765,0.07078305804783269,0.10057854652404785,0.03451395999554008
1400,in_distribution,12,0.4772403836250305,0.053708374008589986,0.10548555850982666,0.035018292855321674
1400,in_distribution,13,1.194172978401184,0.07829584173437339,0.10180366039276123,0.031206007204961802
1400,in_distribution,14,0.2624664902687073,0.04529898502938103,0.11158192157745361,0.03276771983201287
1400,in_distribution,15,0.9885629415512085,0.07611364446904853,0.11281156539916992,0.034429025310903694
1400,out_of_distribution,0,0.3651468753814697,0.04528370019013497,0.09288215637207031,0.03162445756377517
1400,out_of_distribution,1,0.6268353462219238,0.05966704934146401,0.10510766506195068,0.03451580357263059
1400,out_of_distribution,2,0.30179041624069214,0.040109337381837314,0.1088942289352417,0.033588153474681935
1400,out_of_distribution,3,0.3711097240447998,0.04792138961040096,0.09842252731323242,0.03371198839085979
1400,out_of_distribution,4,0.6724129319190979,0.05977702226781043,0.0951308012008667,0.03283056769359506
1400,out_of_distribution,5,0.22476983070373535,0.04214486944949404,0.09172952175140381,0.03458143224642521
1400,out_of_distribution,6,0.6784474849700928,0.052113717129470834,0.08733022212982178,0.03190528851198659
1400,out_of_distribution,7,0.28358370065689087,0.0406880382541093,0.10837650299072266,0.03503446284869635
1400,out_of_distribution,8,0.49873214960098267,0.049898394163673296,0.10821008682250977,0.03516752370347465
1400,out_of_distribution,9,0.45818108320236206,0.0527463711932277,0.10993611812591553,0.03502648356679456
1400,out_of_distribution,10,0.6102002859115601,0.05472854490141927,0.09444820880889893,0.031239951682168327
1400,out_of_distribution,11,0.32901376485824585,0.044275171143364274,0.10054481029510498,0.03352372577211424
1400,out_of_distribution,12,0.152482271194458,0.03335967434251908,0.08881664276123047,0.029782964531998933
1400,out_of_distribution,13,0.605717658996582,0.05504853253213273,0.0874338150024414,0.030219650412679985
1400,out_of_distribution,14,0.2947803735733032,0.04571788432158383,0.09955155849456787,0.03030920064684105
1400,out_of_distribution,15,0.3768552541732788,0.04664710549459514,0.09273171424865723,0.03364943193670453
1600,in_distribution,0,0.6845651865005493,0.06457086251938499,0.08415877819061279,0.034270154711730866
1600,in_distribution,1,0.2207149863243103,0.040408205114409464,0.08691239356994629,0.031002580490001742
1600,in_distribution,2,0.19935500621795654,0.03939279201563028,0.0906444787979126,0.03145472410778453
1600,in_distribution,3,0.8113383054733276,0.06558984803084579,0.10603487491607666,0.03312791544828398
1600,in_distribution,4,0.7224131226539612,0.059615405756175924,0.11345207691192627,0.034138047685773894
1600,in_distribution,5,0.17233586311340332,0.035541193682287094,0.11531281471252441,0.03590131320119114
1600,in_distribution,6,0.3072447180747986,0.04766866073187603,0.08993148803710938,0.03168493490008159
1600,in_distribution,7,0.48378562927246094,0.05350064894009976,0.10420703887939453,0.034688315041030766
1600,in_distribution,8,0.8736199140548706,0.06559015417764993,0.10573434829711914,0.03270002708088162
1600,in_distribution,9,0.5336515307426453,0.0590091070303537,0.09890031814575195,0.032943360345170654
1600,in_distribution,10,0.5353567004203796,0.055624394121197344,0.10773873329162598,0.033099972370059065
1600,in_distribution,11,1.085656762123108,0.07679783974822664,0.10168647766113281,0.031984487609429964
1600,in_distribution,12,0.47025245428085327,0.051558888150976055,0.10300946235656738,0.032157533838069303
1600,in_distribution,13,1.26506769657135,0.07913415668358552,0.11127078533172607,0.031427457027727805
1600,in_distribution,14,0.2648317217826843,0.042651591639489166,0.11341404914855957,0.035138652105371475
1600,in_distribution,15,0.9959145784378052,0.0737749896859277,0.11412429809570312,0.03279363838343456
1600,out_of_distribution,0,0.3726537227630615,0.04792943781587948,0.09605121612548828,0.03252567989444151
1600,out_of_distribution,1,0.6173008680343628,0.05537385661305714,0.09805774688720703,0.03337621434184934
1600,out_of_distribution,2,0.2781221270561218,0.04360457299276141,0.1040118932723999,0.03348181847191022
1600,out_of_distribution,3,0.3862729072570801,0.049273290601940696,0.09969854354858398,0.03314823097798186
1600,out_of_distribution,4,0.6857609152793884,0.06232948442102317,0.10276436805725098,0.033258701935703
1600,out_of_distribution,5,0.24718809127807617,0.04249356113514868,0.09536588191986084,0.03463124119868295
1600,out_of_distribution,6,0.749894380569458,0.05659974139697091,0.10157418251037598,0.03345746736301565
1600,out_of_distribution,7,0.3016524910926819,0.04366898413184178,0.09200835227966309,0.031608990719333
1600,out_of_distribution,8,0.4964054226875305,0.054424434301921225,0.10138463973999023,0.03409603117742842
1600,out_of_distribution,9,0.4631519913673401,0.05084334120953038,0.11295604705810547,0.03318847999830247
1600,out_of_distribution,10,0.6208572387695312,0.05890994509258399,0.09776830673217773,0.031272661900360675
1600,out_of_distribution,11,0.3564221262931824,0.04553675321981279,0.09687328338623047,0.033164415455380784
1600,out_of_distribution,12,0.16854119300842285,0.03955969257456046,0.10036444664001465,0.03292935686969793
1600,out_of_distribution,13,0.6014418601989746,0.05748998964545387,0.08504438400268555,0.03039141863167151
1600,out_of_distribution,14,0.2910590171813965,0.046275433814564115,0.10395574569702148,0.03410768480867242
1600,out_of_distribution,15,0.3858529329299927,0.046803895701444304,0.09632492065429688,0.03181633330448349
1800,in_distribution,0,0.706192135810852,0.06249086284213092,0.08852064609527588,0.030633474648493156
1800,in_distribution,1,0.21726900339126587,0.03935678659031407,0.09744799137115479,0.032298074390364084
1800,in_distribution,2,0.21420001983642578,0.03990057717269289,0.0965573787689209,0.03267135693010044
1800,in_distribution,3,0.8013803958892822,0.06242634942847136,0.10213851928710938,0.03214760963366779
