step,n_chains,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution,ed_vs_baseline_in_distribution_from_prompts_in_distribution,sw_vs_baseline_in_distribution_from_prompts_in_distribution,ed_vs_baseline_out_of_distribution_from_prompts_in_distribution,sw_vs_baseline_out_of_distribution_from_prompts_in_distribution,ed_vs_baseline_in_distribution_from_prompts_out_of_distribution,sw_vs_baseline_in_distribution_from_prompts_out_of_distribution,ed_vs_baseline_out_of_distribution_from_prompts_out_of_distribution,sw_vs_baseline_out_of_distribution_from_prompts_out_of_distribution
23600,32,0.043700456619262695,0.02480600492448753,0.05474293231964111,0.027059234760182863,0.5204210802912712,0.05339856191101523,0.08227753639221191,0.030030646591671185,0.3904183655977249,0.04823430867969813,0.0771029070019722,0.029474081579547035
23800,32,0.037717461585998535,0.024308238772731625,0.04764580726623535,0.024588408349770007,0.49723732843995094,0.05316563910833357,0.08380696922540665,0.030333577627297624,0.39605797082185745,0.049369401461913924,0.07383102923631668,0.02882749544326028
24000,32,0.035270094871520996,0.022691359303776335,0.04113936424255371,0.025601480830716974,0.5010402537882328,0.053689386089489144,0.0786537155508995,0.029344429733380105,0.3944454863667488,0.04889672862585969,0.07170064747333527,0.028592453897223855
24200,32,0.04257678985595703,0.022836110609864166,0.05440247058868408,0.026526746503125264,0.5121167041361332,0.053367504550028325,0.08378751575946808,0.030134963512399356,0.394759364426136,0.04765063975822899,0.07641931623220444,0.02932664508128229
24400,32,0.05383729934692383,0.02559623365765037,0.0635300874710083,0.030975851649346874,0.5145292468369007,0.0533067741084816,0.08763565123081207,0.0301285488117312,0.4095927104353905,0.050502418626798606,0.08396017551422119,0.030730768822804604
24600,32,0.037384867668151855,0.023132212742956765,0.050612449645996094,0.02761467079965609,0.4810066856443882,0.051744553716316345,0.08482581377029419,0.03015943024852177,0.395303413271904,0.04912895504756719,0.07910434156656265,0.029953360275097953
24800,32,0.056642889976501465,0.027111226151759614,0.05447268486022949,0.027739756785393796,0.5143626928329468,0.05352400465041397,0.08388626575469971,0.029918980908069,0.41323424130678177,0.049368753943891286,0.07858395576477051,0.02964509292175126
25000,32,0.04014742374420166,0.02487646195578711,0.05040264129638672,0.0265168916762135,0.5011294111609459,0.05272687635556326,0.08156245946884155,0.03022820489375969,0.3862200006842613,0.04801884613215835,0.0731089860200882,0.02888086421891782
25200,32,0.04294455051422119,0.023563575166859883,0.048526763916015625,0.02695875199207152,0.5138170532882214,0.053317521631833655,0.08537766337394714,0.03053043512111437,0.3939060717821121,0.0488463004250397,0.07651010900735855,0.029194089831494595
25400,32,0.04328787326812744,0.02292613711209419,0.05698990821838379,0.027700822093521947,0.4942753463983536,0.05218143864873721,0.08576688915491104,0.030254747287882737,0.39849069714546204,0.04921741581445318,0.07734314352273941,0.029612742294376434
25600,32,0.04389798641204834,0.02429641044348187,0.05220603942871094,0.02515081168756407,0.5164252407848835,0.05360718449242171,0.08879176527261734,0.03072143812933293,0.3950512185692787,0.04829523561605296,0.07390503585338593,0.028165232354109365
25800,32,0.04070866107940674,0.02340547327210071,0.049204111099243164,0.025080687589567004,0.5012606643140316,0.05242077121621133,0.08226820826530457,0.030257683414195016,0.39378346502780914,0.04812837923846559,0.07718951255083084,0.02917966332019665
26000,32,0.03743135929107666,0.02310309610219327,0.04617810249328613,0.025618307584403005,0.494633711874485,0.0514967376823439,0.0814487487077713,0.03014961550401104,0.3988175466656685,0.04888611451073296,0.08021937310695648,0.029751182030094542
26200,32,0.040110230445861816,0.022734995910627123,0.04477572441101074,0.024824278616683296,0.49139629304409027,0.05279424555854603,0.07729534059762955,0.02899805561878989,0.39534879475831985,0.049398556157384095,0.07661423832178116,0.029501563790002835
26400,32,0.03947651386260986,0.022279530731321894,0.04363298416137695,0.025979008905027422,0.49128756672143936,0.052992484470328186,0.08266288787126541,0.030259136144728117,0.3889700472354889,0.049136507329890805,0.07133201509714127,0.02824680000666472
26600,32,0.03508734703063965,0.022718910164812024,0.047721266746520996,0.02583958258784552,0.4941959008574486,0.051570219168527845,0.0853026732802391,0.030784567827988205,0.3966747596859932,0.048118846635879994,0.07697951048612595,0.02933610792086723
26800,32,0.037522315979003906,0.022728827384624038,0.04856216907501221,0.026306679101529708,0.5096838809549809,0.053914767970941066,0.07913002371788025,0.02967500885901514,0.3930182531476021,0.04776464876441132,0.07585874199867249,0.02947394222537983
27000,32,0.04453122615814209,0.02391800482100108,0.048647403717041016,0.02696163493330996,0.4896741695702076,0.05330619194245255,0.07635992765426636,0.029222717654347127,0.3958224207162857,0.04824089542970804,0.07673201709985733,0.028921078494938073
27200,32,0.038146018981933594,0.02281693331902354,0.045876145362854004,0.024527499824698068,0.4820826090872288,0.05193110297513394,0.08432937413454056,0.030043140959594407,0.3953022062778473,0.04846558526066469,0.07570596784353256,0.029078618699300486
27400,32,0.041529297828674316,0.02301784188807113,0.04938626289367676,0.025541617807670326,0.49931028112769127,0.05188531706670074,0.08505164831876755,0.030393145717005007,0.3883954659104347,0.04846109066953966,0.07432584464550018,0.02884321399879762
27600,32,0.03732144832611084,0.022150451081346768,0.042996883392333984,0.025401865358644065,0.47797517105937004,0.05240780474452137,0.08193982392549515,0.02975342296275314,0.3891795948147774,0.04900925063732674,0.07591559737920761,0.02934767552700584
27800,32,0.03725755214691162,0.022565810856538093,0.04325294494628906,0.026172060045314388,0.49394840002059937,0.0527846442572265,0.08019547909498215,0.029056203402294888,0.3985372856259346,0.050424902881999814,0.07704277336597443,0.029370428749519548
28000,32,0.03750002384185791,0.022216379961209433,0.04800248146057129,0.024609167016830077,0.48018593341112137,0.05095179538619009,0.08428231626749039,0.030293424418353868,0.38547616451978683,0.048198658595278554,0.07424219697713852,0.029136640517719473
28200,32,0.043729424476623535,0.02440288994439677,0.05366182327270508,0.02745165327576089,0.4899938441812992,0.050808804552212705,0.08481457084417343,0.03004486760445158,0.3904030993580818,0.04839166824266425,0.07692234218120575,0.02921952889863265
28400,32,0.04800903797149658,0.024128783637188938,0.0536341667175293,0.027592576967924012,0.4792352132499218,0.05134578627899658,0.08627960830926895,0.030309258545171937,0.3994405120611191,0.04895338088406643,0.07959654182195663,0.029749068132366635
28600,32,0.048203349113464355,0.02408160443303689,0.055834054946899414,0.027528745613037055,0.4800008125603199,0.050783248576416196,0.0836387500166893,0.029499644663632994,0.39288678765296936,0.04883461040805337,0.07791023701429367,0.02960249958829425
28800,32,0.03795969486236572,0.022055391110276656,0.04473400115966797,0.024350851337577924,0.49237795919179916,0.05180772014000999,0.07972574979066849,0.029545504153488757,0.40057797729969025,0.04935348847259916,0.07437948137521744,0.029232157072527312
29000,32,0.03706789016723633,0.02164760450376582,0.04686176776885986,0.025966615129450036,0.49389542639255524,0.05212262840864339,0.07816414535045624,0.0300256267734805,0.3897649720311165,0.048785352863910295,0.07660464197397232,0.02930157530824779
29200,32,0.03869807720184326,0.024387466421418494,0.04852628707885742,0.027033126220074682,0.4920741431415081,0.052528395821122634,0.08638278394937515,0.030381624372214974,0.38818587362766266,0.04852649461449133,0.07483109831809998,0.02890839645775007
29400,32,0.039464354515075684,0.023020981935583072,0.04614424705505371,0.0254268601606166,0.4787089489400387,0.052186312133882085,0.07862940430641174,0.02918017761085096,0.38896895200014114,0.04812522682266533,0.07462412118911743,0.0287909741433553
29600,32,0.03256404399871826,0.022994430491784318,0.0405116081237793,0.023366628037468185,0.4879637658596039,0.05195690270556086,0.08388075232505798,0.029936546996514407,0.3892476484179497,0.04766538820322714,0.07816772162914276,0.029793120117265558
29800,32,0.032923340797424316,0.022171581368291227,0.043891191482543945,0.02520932404663255,0.4896383285522461,0.05211110724941998,0.08575103431940079,0.030235610743099495,0.3914254754781723,0.047963817606986155,0.07378747314214706,0.028780824498110254
30000,32,0.04007446765899658,0.02236741089525736,0.04692649841308594,0.024869773614977296,0.4839653745293617,0.050924949993710264,0.09050927311182022,0.030854387911576797,0.39566853642463684,0.04914271535182031,0.07673542946577072,0.02956591609769356
30200,32,0.04800736904144287,0.024156438882006522,0.05353975296020508,0.027007797016423914,0.4906825125217438,0.05220378731131953,0.0808991938829422,0.03020016511509109,0.38528137654066086,0.04727085243367164,0.07590629905462265,0.029027141959401037
30400,32,0.03890061378479004,0.022703630976624374,0.04777371883392334,0.02594866680147997,0.5019673369824886,0.05244924226361383,0.08249599486589432,0.030201931251011935,0.38971123844385147,0.048689800583140735,0.07489307969808578,0.028960200122678748
30600,32,0.05020105838775635,0.024608224824962718,0.04967212677001953,0.023816933189563537,0.47645203769207,0.051626802079281595,0.08145107328891754,0.029749157602189102,0.39398106187582016,0.04983908424294982,0.07744458317756653,0.028868813465262908
30800,32,0.03937888145446777,0.02448815986144286,0.04249608516693115,0.02450665831771722,0.46521981060504913,0.050961743085197256,0.0844888910651207,0.030127934694506357,0.3879811093211174,0.048101015523701746,0.0754772201180458,0.02932715161471211
31000,32,0.034828782081604004,0.022131329419718734,0.04142332077026367,0.0245053930639902,0.48469996079802513,0.052433599187514016,0.07912882417440414,0.029306284199583883,0.38373996317386627,0.0483315497163248,0.07389544695615768,0.02861670415833937
31200,32,0.042641282081604004,0.023122300364912834,0.04641413688659668,0.025469322855884692,0.4693509340286255,0.05134697144648346,0.07881004363298416,0.029130418887444852,0.39630231261253357,0.04825887718223592,0.07520720362663269,0.028997237805336702
31400,32,0.03959643840789795,0.023623989139948624,0.049442291259765625,0.02614953214587119,0.4616929329931736,0.05074248769641421,0.08995306491851807,0.03141679453140452,0.37608934193849564,0.04839905381961809,0.07218749821186066,0.028611851799618067
31600,32,0.03364264965057373,0.02290120151042123,0.04583549499511719,0.02472953982693936,0.49379877746105194,0.053221682079824334,0.08542332053184509,0.030554779251344245,0.3934306651353836,0.04811012662912109,0.07441713660955429,0.028776418700207054
31800,32,0.036202311515808105,0.022252666812157283,0.04905271530151367,0.025761735069854956,0.47257625311613083,0.05127990284371106,0.0821218192577362,0.029947009496758284,0.3870859593153,0.047513111695654885,0.07123834639787674,0.02873229996861905
32000,32,0.040252685546875,0.02298510963200165,0.04527008533477783,0.025150786765055777,0.4729154445230961,0.05191612198109033,0.08157992362976074,0.029728844256960582,0.38172851502895355,0.049842267620591504,0.07390446215867996,0.02866713996622943
32200,32,0.040267348289489746,0.02188502078126441,0.04773283004760742,0.02491871820856183,0.46272969990968704,0.05092603408873008,0.08094023913145065,0.030273693391389134,0.3843923658132553,0.048978391713320746,0.07470343261957169,0.028972481443820808
32400,32,0.03609669208526611,0.02219858126595217,0.04393887519836426,0.02585991139159796,0.4875924177467823,0.05213179058524016,0.08048198372125626,0.02969640373493982,0.3808329254388809,0.04699257331386627,0.07265409082174301,0.028593365728172337
32600,32,0.03616929054260254,0.022712331656480518,0.04442441463470459,0.024434041550733934,0.4720547944307327,0.05261003300898476,0.0849018320441246,0.030370572897856413,0.38538708537817,0.04886975821253946,0.07470069080591202,0.0287713249403281
32800,32,0.03741276264190674,0.021781559605189408,0.045818328857421875,0.024416545828563598,0.5045594535768032,0.05230638013935019,0.07977648824453354,0.029652843196997875,0.39062022417783737,0.04945286991016267,0.07453645765781403,0.02900607386889368
33000,32,0.038495779037475586,0.022799892152085544,0.04293191432952881,0.026182577411453366,0.47437886893749237,0.05199727481242196,0.0797399953007698,0.029107721467713517,0.3806220442056656,0.048034367971435545,0.0761910006403923,0.029242047988641835
33200,32,0.03398251533508301,0.021585729174994434,0.03991258144378662,0.02469616619201508,0.48555223271250725,0.05285448489848457,0.07610631734132767,0.028788009111129977,0.38731975853443146,0.0487701840979505,0.07561863213777542,0.029232374032659665
33400,32,0.03896307945251465,0.02454433641459318,0.04670822620391846,0.026352816687849646,0.48237085342407227,0.05142902109586447,0.08406681567430496,0.029740462521794332,0.37288662791252136,0.047530489294574124,0.07437751442193985,0.028875028011383475
33600,32,0.03492450714111328,0.02330634379179668,0.046219468116760254,0.02571571699015845,0.4571226052939892,0.05110865751280599,0.08565880358219147,0.030351717321931072,0.3821110278367996,0.047772564076548084,0.07587514817714691,0.0291786993266275
33800,32,0.042022109031677246,0.02472359034656757,0.04659152030944824,0.025554633556600356,0.4706997983157635,0.05033841768408705,0.08498431742191315,0.030655012475790312,0.37918273359537125,0.04699469456611526,0.07643424719572067,0.02937228585596753
34000,32,0.041739702224731445,0.02394140888689298,0.04894578456878662,0.02645659087115724,0.487635251134634,0.0522702683228084,0.08123303204774857,0.02987955771071458,0.3856521248817444,0.04834104367919498,0.0797191634774208,0.029311404354926487
34200,32,0.03834831714630127,0.02305217678469211,0.05009603500366211,0.024484653133560984,0.4743984676897526,0.05052134638822201,0.0802207812666893,0.029517428402175305,0.3723393902182579,0.04686577768203233,0.07344238460063934,0.02867021353917256
34400,32,0.03764832019805908,0.022513814398725497,0.04507732391357422,0.026158790968255023,0.4635143615305424,0.050249638656057825,0.08298572152853012,0.029290101996335915,0.3838379383087158,0.04768159890545452,0.07352770864963531,0.029102762393376818
34600,32,0.03434908390045166,0.022341012916713834,0.0445554256439209,0.024557369938142292,0.4760838784277439,0.05184508147969418,0.08518975228071213,0.030404298682568682,0.3864920139312744,0.04794801274370606,0.07616961747407913,0.02915050160610197
34800,32,0.03489124774932861,0.021477234376421253,0.042189598083496094,0.024024568687258364,0.4807107150554657,0.05141521397966495,0.07713212817907333,0.029402737010631747,0.3742622211575508,0.04748640958236072,0.07171282917261124,0.028127782593744884
35000,32,0.03897583484649658,0.022693025635923972,0.04778885841369629,0.02541547751561606,0.4701906479895115,0.0511145569788076,0.08361504971981049,0.029863345504902196,0.37885574996471405,0.04789804119531749,0.07052726298570633,0.028645047378955703
35200,32,0.03545224666595459,0.021404239237515374,0.04373431205749512,0.0247677033594762,0.4795831963419914,0.05266215151252214,0.07848713546991348,0.02896655176090187,0.3804822564125061,0.04830952235527855,0.07205354422330856,0.028451983131074873
35400,32,0.04128420352935791,0.023574126692381098,0.0446779727935791,0.025111990524790517,0.47393279895186424,0.050814672399067076,0.08221938461065292,0.029961252073214373,0.38582784682512283,0.04791928071699889,0.07446948438882828,0.029066637868008838
35600,32,0.043781399726867676,0.02490649261746574,0.047356367111206055,0.026903244403564466,0.4708193801343441,0.05251480174504207,0.082066610455513,0.030112718551580032,0.37619171291589737,0.047654480046153226,0.07308821380138397,0.02902508039212944
35800,32,0.04056394100189209,0.023980347786383117,0.04702901840209961,0.025643138961410353,0.4764196276664734,0.050750281897127755,0.08112094551324844,0.0298778333735819,0.3848874941468239,0.04784501331973129,0.07666805386543274,0.02963107762050505
36000,32,0.035793185234069824,0.02243622759431349,0.04425334930419922,0.024853466231215437,0.48294379375874996,0.05138380414816607,0.08748161792755127,0.031033196271570623,0.37772365659475327,0.04821112527786329,0.07331830263137817,0.028724477056390717
36200,32,0.04156315326690674,0.023049483146965883,0.050522565841674805,0.02614648272660512,0.4542003571987152,0.05089783333249345,0.09272775799036026,0.03130177921995314,0.3778870478272438,0.048463744636898995,0.07715342938899994,0.02953200837221463
36400,32,0.04022014141082764,0.022119546471631578,0.04568982124328613,0.025435212837738974,0.45289327949285507,0.050020625791226424,0.0878315269947052,0.030332512282340053,0.3769068717956543,0.04808383071978241,0.07324203848838806,0.02857198946292676
36600,32,0.03594529628753662,0.022015631570658934,0.04734301567077637,0.02603716374576106,0.46368536353111267,0.05151570733698006,0.0865732878446579,0.03064230405877583,0.36734914779663086,0.046581989976452645,0.07152924686670303,0.028391804394666535
36800,32,0.034247756004333496,0.021999474221310024,0.04253673553466797,0.02395468226365431,0.45419396087527275,0.05009327863451879,0.08126296103000641,0.029880253662307732,0.37868594378232956,0.048212855254717676,0.07180042564868927,0.028733439675157374
37000,32,0.039147257804870605,0.023151969464380556,0.04878878593444824,0.02539096021039799,0.472563736140728,0.05173628206080654,0.08781080693006516,0.03077973143233085,0.38130318373441696,0.04840599529307227,0.07863256335258484,0.02965542888377951
37200,32,0.03419637680053711,0.022187495779530324,0.04147350788116455,0.023601262878977222,0.47153516858816147,0.0512210093174319,0.08152055740356445,0.0296565332614352,0.388956181704998,0.04887901306002404,0.07323882728815079,0.028709078153578274
37400,32,0.030892252922058105,0.021418849198018317,0.04245591163635254,0.02576912779402612,0.46927454322576523,0.051133558624958164,0.08512941747903824,0.030083185966266544,0.3739367127418518,0.046941277127291445,0.07148320972919464,0.028292863394459144
37600,32,0.03895413875579834,0.02241940519584835,0.04503917694091797,0.025833355298160828,0.47598449140787125,0.05179585039779863,0.08653119206428528,0.03063170805996909,0.3823741525411606,0.04799817895009949,0.07436252385377884,0.029058643741963684
37800,32,0.037505507469177246,0.023155114712051273,0.0403895378112793,0.022944045358130043,0.4734679125249386,0.05183914270648314,0.08122694492340088,0.030037734803607073,0.40033555775880814,0.04998351145754706,0.08089390397071838,0.02995080583286669
38000,32,0.039220452308654785,0.02275816410755614,0.044914960861206055,0.025291349185829048,0.4541030153632164,0.050972888566883215,0.08770451694726944,0.030324324450799158,0.3634794056415558,0.04734469169644044,0.0737176388502121,0.02857686859334625
38200,32,0.03928720951080322,0.02332812702270937,0.0449984073638916,0.024896674270544025,0.47099000960588455,0.0510405856012553,0.08067762851715088,0.029775181080140156,0.3856879025697708,0.04734966588176989,0.07235725969076157,0.028879751114105064
38400,32,0.042720675468444824,0.02209423069841329,0.04669952392578125,0.0262687525155839,0.4577249027788639,0.050595395026673276,0.08276333659887314,0.029845898854260287,0.3850839212536812,0.04925256560862876,0.0720989853143692,0.028545897188986244
38600,32,0.034975409507751465,0.022371629016812666,0.03953981399536133,0.023597747947068766,0.46622534096241,0.05130149240914077,0.08399894833564758,0.030059663075557717,0.38034095615148544,0.048516226534716725,0.07411125302314758,0.028749806049926125
38800,32,0.03228724002838135,0.021785169006731792,0.03757047653198242,0.02378671818143374,0.46033042296767235,0.05156453440676203,0.08533327281475067,0.030214863718236708,0.38304612785577774,0.04853045117915055,0.07438599318265915,0.02939156867178196
39000,32,0.043659210205078125,0.0215593883088904,0.04373753070831299,0.023443209435822263,0.45767777785658836,0.05011352340878514,0.08708547800779343,0.030229223481629985,0.3747793287038803,0.0478768051104798,0.0734100192785263,0.02854160783098141
39200,32,0.032550811767578125,0.02153002773901445,0.036728501319885254,0.02380570980405784,0.4612818509340286,0.05148677832967795,0.07982823252677917,0.029257539917668017,0.37962358444929123,0.04814883372228518,0.07362303882837296,0.02861168335234756
39400,32,0.03156101703643799,0.02069529574668287,0.037558555603027344,0.02473357863510766,0.4522390142083168,0.05107401521541848,0.08479658514261246,0.029925339601547106,0.37294068187475204,0.04754580990368433,0.07275675237178802,0.02901939165677431
39600,32,0.036625027656555176,0.02246197637511684,0.0465550422668457,0.02446647613122826,0.4589236415922642,0.049783754928349855,0.08644333481788635,0.030299942068242124,0.38156601041555405,0.047831870746165295,0.07609796524047852,0.02900706336479938
39800,32,0.042301058769226074,0.02367345079978142,0.04640364646911621,0.02544149191051424,0.45212335512042046,0.05054102137357913,0.08904562890529633,0.03045124325719175,0.39009568840265274,0.048368073317288644,0.0783022791147232,0.02989294699102656
40000,32,0.03914296627044678,0.022609820065611255,0.043595075607299805,0.025666139529152796,0.4804358258843422,0.05186406529970361,0.07706990838050842,0.029323040741681676,0.38816574215888977,0.04860104813871907,0.07738982141017914,0.029354590105036372
40200,32,0.03486502170562744,0.02257478884695894,0.04300880432128906,0.023793460072146774,0.4470640495419502,0.04947549955050243,0.08823945373296738,0.03061275738390884,0.37104593217372894,0.047377618642035914,0.07427572458982468,0.028751276517711314
40400,32,0.030301928520202637,0.02138004559274558,0.03942131996154785,0.023590637175968057,0.454167403280735,0.05026081127635529,0.08150453865528107,0.03021481263427178,0.37708817422389984,0.04868463822654986,0.07067389786243439,0.028665875229158984
40600,32,0.03282582759857178,0.022225271439047675,0.04081010818481445,0.02377484597614553,0.4651547409594059,0.05076100982283707,0.07994197309017181,0.029910804560899642,0.37195784598588943,0.04723040438850607,0.06874947249889374,0.027620730682681314
40800,32,0.03587973117828369,0.0220461709172478,0.04446005821228027,0.0231257277646703,0.4664354585111141,0.05157479409080572,0.08206683397293091,0.029273120119581997,0.3715306296944618,0.04769623581929691,0.07396227866411209,0.02866397079125231
41000,32,0.04474747180938721,0.024118645432977787,0.045844078063964844,0.026949510054935035,0.4477313347160816,0.05017861067563681,0.08248722553253174,0.030185430802304826,0.38698869943618774,0.04909751433534895,0.07800722867250443,0.029002484473503086
41200,32,0.03097856044769287,0.0214711663154985,0.03984475135803223,0.023538402977516557,0.4401499219238758,0.049487536869699915,0.08355087041854858,0.029768832739181267,0.3708294779062271,0.04745224321947809,0.07315224409103394,0.02885080391407327
41400,32,0.039169907569885254,0.02284882392694841,0.04373621940612793,0.024611268591210836,0.4471496641635895,0.05066103503114214,0.08244095742702484,0.029465155569154255,0.3636597469449043,0.046838493084685184,0.07001591473817825,0.028231140052265798
41600,32,0.03248178958892822,0.02086501229669882,0.042848825454711914,0.024295458523955496,0.46028272807598114,0.05102983739650928,0.08741755038499832,0.030610074509548793,0.3725888133049011,0.04732424531869626,0.07130002230405807,0.0282637698501381
41800,32,0.035024285316467285,0.021252445782506974,0.04485630989074707,0.024027457482582625,0.4485069066286087,0.04949922450306837,0.08698874711990356,0.0301228735950549,0.3619815781712532,0.0471858534966013,0.0733785554766655,0.028758507516350198
42000,32,0.03495454788208008,0.02141352387392997,0.040239930152893066,0.024596806187548247,0.4697096571326256,0.052678181691503144,0.08006922900676727,0.029252944615374255,0.3734763413667679,0.047689815107619944,0.06780003756284714,0.027943652386684156
42200,32,0.03834688663482666,0.02305907655996252,0.04416966438293457,0.025049724356758948,0.45602280274033546,0.050699576419961034,0.08030932396650314,0.02960144369937462,0.36637139320373535,0.04709194174784713,0.07370573282241821,0.029203974666404703
42400,32,0.03913891315460205,0.02219413688431925,0.041838645935058594,0.024221147144332624,0.45253353379666805,0.04962492038651675,0.08416569977998734,0.0300894729408507,0.3799676224589348,0.04789782865828256,0.07234786450862885,0.028450078157987536
42600,32,0.03846156597137451,0.022487832009379257,0.03981614112854004,0.02514127098086724,0.4439961053431034,0.05003518899978509,0.07748296856880188,0.028653003275783975,0.3794829994440079,0.048553114458137286,0.07531439512968063,0.028723065717351632
42800,32,0.03435170650482178,0.021303380671772378,0.04351615905761719,0.023624628001588484,0.43516661040484905,0.049582291717432114,0.090866319835186,0.030747753368247137,0.3673645183444023,0.04758754343511232,0.07411888986825943,0.029017998761421006
43000,32,0.03132128715515137,0.02066323723568735,0.040433287620544434,0.023621257319071946,0.44922976195812225,0.05208658591482412,0.08816267549991608,0.03060879764491893,0.3625608757138252,0.04622551788234132,0.07668200880289078,0.028637972829202846
43200,32,0.03478264808654785,0.022432722621310384,0.04100167751312256,0.02420341958019623,0.445733156055212,0.0491213742704044,0.0888536125421524,0.030476942782613363,0.37078146636486053,0.04732875620295572,0.07261443138122559,0.028479225447447964
43400,32,0.04185354709625244,0.02314654699043501,0.04829001426696777,0.026125604093643128,0.4526689350605011,0.0498499391868474,0.08328070491552353,0.02945801329640405,0.37771034240722656,0.04742796094010346,0.07398167252540588,0.028611583615364162
43600,32,0.031525373458862305,0.0219312339908151,0.038884758949279785,0.023533107681104157,0.4382413662970066,0.05037079567711464,0.0843149870634079,0.029837475298851765,0.36376019567251205,0.04724701289540287,0.0746409073472023,0.02860571982513843
43800,32,0.036420464515686035,0.02489997581438648,0.04468941688537598,0.02519793456321955,0.4486175999045372,0.05018286953264235,0.07982587814331055,0.030191264935350567,0.37698350846767426,0.0473149471758247,0.07309889048337936,0.02871495872260205
44000,32,0.03324854373931885,0.02196054475785503,0.04011940956115723,0.023229736317070006,0.4442621134221554,0.049751436682485585,0.08137591928243637,0.029945449535468786,0.3871518671512604,0.04988219677214552,0.0758792906999588,0.029442982506557414
44200,32,0.03559267520904541,0.02292064152269386,0.045758962631225586,0.025507159186410788,0.441775169223547,0.050294202699829496,0.08818429708480835,0.030546515794505985,0.3656346872448921,0.04609737055323332,0.0775832086801529,0.029469561118737386
44400,32,0.03181886672973633,0.020781583823080565,0.04365694522857666,0.024992989468019963,0.45599615946412086,0.050183218048336115,0.08365378528833389,0.03000901786732664,0.3726511746644974,0.04811921776329303,0.07170531898736954,0.02856121945298771
44600,32,0.03817760944366455,0.022657768878325726,0.04709911346435547,0.024810874437569658,0.42290699668228626,0.04804926256784814,0.09143252670764923,0.03077044563937962,0.3680329993367195,0.04585417752912256,0.07457621395587921,0.028954710026546013
44800,32,0.03443467617034912,0.022261914280424767,0.04208779335021973,0.02460264143946223,0.4515312537550926,0.05014069455606192,0.08340286463499069,0.029500389168561583,0.3754555657505989,0.0477613232293789,0.07513003051280975,0.029039483817114346
45000,32,0.03524196147918701,0.02237339344315842,0.04179525375366211,0.023539655687457257,0.46012040227651596,0.050574339758229295,0.08137184381484985,0.03015066912943136,0.36771977692842484,0.04756722974821087,0.07233092188835144,0.02868228110721037
45200,32,0.030624032020568848,0.02031844713216243,0.04156041145324707,0.02530276559985504,0.44447003677487373,0.048834249375751565,0.08239490538835526,0.03016900521398358,0.3745444267988205,0.04801831434975358,0.071468785405159,0.02848327066045908
45400,32,0.04270350933074951,0.02393287804461218,0.053798675537109375,0.02794335730933899,0.4520050287246704,0.050471244669904436,0.08872974663972855,0.030326193177896393,0.36609267443418503,0.04614718303841839,0.07573911547660828,0.02939149890479878
45600,32,0.032521605491638184,0.02025233194753073,0.039353370666503906,0.023457921097538626,0.43866845965385437,0.049856829710479694,0.08267077058553696,0.02985368589674416,0.36773524433374405,0.0472386173865927,0.07350384443998337,0.029025504744037797
45800,32,0.038542866706848145,0.02411163438068274,0.041795969009399414,0.024901996676176937,0.43931883946061134,0.04988844068777888,0.07869649678468704,0.029312968510731632,0.3704614117741585,0.04812270350581291,0.07266104221343994,0.028686749339321346
46000,32,0.03761875629425049,0.023145765940507684,0.03951263427734375,0.024437923190001085,0.4675297439098358,0.05144228876530933,0.08173412084579468,0.02913172474912951,0.3798834979534149,0.04851524406375869,0.07616858929395676,0.028744898480422942
46200,32,0.029991626739501953,0.020806677078888412,0.04196822643280029,0.02500927423288876,0.4467363506555557,0.049837373264182167,0.08433866500854492,0.029479211928949693,0.36240678280591965,0.04626980016769746,0.07541832327842712,0.028862974308291538
46400,32,0.036923766136169434,0.023064573966506918,0.043065547943115234,0.024320651472167807,0.4473027139902115,0.0509143540849517,0.07794337719678879,0.029662373150504323,0.37438027560710907,0.04839319858063168,0.07194321602582932,0.02876253767941179
46600,32,0.03188765048980713,0.020325621804461447,0.04396176338195801,0.024049290319652545,0.445984423160553,0.04960571517046071,0.0826031044125557,0.02951265722698894,0.3613729625940323,0.04674943016419543,0.07208982110023499,0.02903665251011208
46800,32,0.03784143924713135,0.022509107979085605,0.04732322692871094,0.02628598477036202,0.46055246517062187,0.05079138653151013,0.08050715923309326,0.029789642977360278,0.3655487447977066,0.04743063977151584,0.0738804042339325,0.02875669505033256
47000,32,0.035169005393981934,0.021607043428282888,0.03850817680358887,0.023089948112550173,0.43039445951581,0.049974963488589305,0.08433924615383148,0.03019910165246903,0.36662961542606354,0.046814687045331954,0.07530295848846436,0.02891072542930525
47200,32,0.039298176765441895,0.02351850918037603,0.04031658172607422,0.024694630852828966,0.43468570709228516,0.04979055833568037,0.08667647838592529,0.030739148573658275,0.3579011559486389,0.046770876725635735,0.07400482147932053,0.029154644166845732
47400,32,0.033831000328063965,0.022881636713573815,0.044947147369384766,0.0249698379669367,0.4479219540953636,0.050590989521217045,0.08269098401069641,0.029529136958011702,0.3691861033439636,0.04733477052915295,0.07342270761728287,0.028731009389566114
47600,32,0.036582350730895996,0.021888659194528294,0.04403829574584961,0.024106460112090628,0.44769320636987686,0.05090351602577241,0.08469562977552414,0.02977287629143223,0.36202599108219147,0.04650354190031156,0.07136186957359314,0.02773514657526046
