run_id,num_tasks,checkpoint_step,prompt_source,prompt_length,n_samples,n_samples_prior,n_prompts,dist/ed_vs_baseline_memorising,dist/ed_vs_baseline_generalising,dist/sw_vs_baseline_memorising,dist/sw_vs_baseline_generalising,dist/ed_vs_baseline_misspecified,dist/sw_vs_baseline_misspecified,data_memorising/model_mse,data_memorising/baseline_memorising_mse,data_memorising/baseline_generalising_mse,data_memorising/delta_vs_baseline_memorising,data_memorising/delta_vs_baseline_generalising,data_memorising/baseline_misspecified_mse,data_memorising/delta_vs_baseline_misspecified,data_generalising/model_mse,data_generalising/baseline_memorising_mse,data_generalising/baseline_generalising_mse,data_generalising/delta_vs_baseline_memorising,data_generalising/delta_vs_baseline_generalising,data_generalising/baseline_misspecified_mse,data_generalising/delta_vs_baseline_misspecified,data_random/model_mse,data_random/baseline_memorising_mse,data_random/baseline_generalising_mse,data_random/delta_vs_baseline_memorising,data_random/delta_vs_baseline_generalising,data_random/baseline_misspecified_mse,data_random/delta_vs_baseline_misspecified
0m4pu40l,16,150000,memorising,8,100,0,50,0.1264845263957977,1.3588698950496143,0.0584742427000503,0.4224126704818643,1.442138922214508,0.4235048553409947,0.0613731481134891,0.0584424436092376,0.1189207881689071,0.0031933723948895,0.0572847835719585,0.1214458644390106,0.0605221502482891,0.9867671132087708,0.9424617290496826,0.1362952440977096,0.5068262815475464,0.8590929508209229,0.1385247260332107,0.8742963671684265,0.3683424293994903,0.5649900436401367,0.2075925916433334,0.3608333468437195,0.2272746860980987,0.2061735242605209,0.2282426506280899
0m4pu40l,16,150000,generalising,8,100,0,50,1.7589541208744048,2.43714760679419,0.4348403990455335,0.651989465961195,2.4807880878448487,0.6520614650651783,0.0613731481134891,0.0584424436092376,0.1189207881689071,0.0031933723948895,0.0572847835719585,0.1214458644390106,0.0605221502482891,0.9867671132087708,0.9424617290496826,0.1362952440977096,0.5068262815475464,0.8590929508209229,0.1385247260332107,0.8742963671684265,0.3683424293994903,0.5649900436401367,0.2075925916433334,0.3608333468437195,0.2272746860980987,0.2061735242605209,0.2282426506280899
figmjwgc,32,150000,,0,0,3000,0,0.0096793174743652,0.0708874606147236,0.0632696757616936,0.1839692784111374,0.0689002404657173,0.1905964074293401,0.0761473402380943,0.064143918454647,0.1184149980545044,0.0125204911455512,0.0446163937449455,0.1197085380554199,0.0470454357564449,0.6844530701637268,0.880021333694458,0.1362952440977096,0.4650513827800751,0.5433863401412964,0.1400583088397979,0.5549336671829224,0.2692233622074127,0.5210043787956238,0.2075925916433334,0.398223340511322,0.1390983909368515,0.2062731087207794,0.1392892897129058
figmjwgc,32,150000,memorising,8,100,0,50,0.2510545879602432,1.2588570805254105,0.0840281043560065,0.4072834232998011,1.3420989060401916,0.4100952816031063,0.0761473402380943,0.064143918454647,0.1184149980545044,0.0125204911455512,0.0446163937449455,0.1197085380554199,0.0470454357564449,0.6844530701637268,0.880021333694458,0.1362952440977096,0.4650513827800751,0.5433863401412964,0.1400583088397979,0.5549336671829224,0.2692233622074127,0.5210043787956238,0.2075925916433334,0.398223340511322,0.1390983909368515,0.2062731087207794,0.1392892897129058
figmjwgc,32,150000,generalising,8,100,0,50,2.3105057740211485,2.131533774780762,0.516946999160099,0.6000870025944668,2.161073205471039,0.6015121964178888,0.0761473402380943,0.064143918454647,0.1184149980545044,0.0125204911455512,0.0446163937449455,0.1197085380554199,0.0470454357564449,0.6844530701637268,0.880021333694458,0.1362952440977096,0.4650513827800751,0.5433863401412964,0.1400583088397979,0.5549336671829224,0.2692233622074127,0.5210043787956238,0.2075925916433334,0.398223340511322,0.1390983909368515,0.2062731087207794,0.1392892897129058
9mdtbwhu,64,150000,,0,0,3000,0,0.0200028419494628,0.0673040920275593,0.0959106320666303,0.1824052651171387,0.0576204684790995,0.1717268152246635,0.109657771885395,0.0717615410685539,0.1265888661146164,0.0391822382807731,0.0296297706663608,0.1302361488342285,0.0346399024128913,0.4537720084190368,0.7436005473136902,0.1362952440977096,0.3465471565723419,0.312471479177475,0.138169839978218,0.321027398109436,0.2446886897087097,0.4473331570625305,0.2075925916433334,0.29991015791893,0.0566842146217823,0.2055232524871826,0.0588495880365371
9mdtbwhu,64,150000,memorising,8,100,0,50,0.6156628119945526,0.8366350051023551,0.2076410124806948,0.3390925685028662,0.8985252594947815,0.3419886948946024,0.109657771885395,0.0717615410685539,0.1265888661146164,0.0391822382807731,0.0296297706663608,0.1302361488342285,0.0346399024128913,0.4537720084190368,0.7436005473136902,0.1362952440977096,0.3465471565723419,0.312471479177475,0.138169839978218,0.321027398109436,0.2446886897087097,0.4473331570625305,0.2075925916433334,0.29991015791893,0.0566842146217823,0.2055232524871826,0.0588495880365371
9mdtbwhu,64,150000,generalising,8,100,0,50,2.267243241071701,1.590184941179257,0.5032539714143178,0.4974023573754585,1.5955353498458862,0.4977855353574077,0.109657771885395,0.0717615410685539,0.1265888661146164,0.0391822382807731,0.0296297706663608,0.1302361488342285,0.0346399024128913,0.4537720084190368,0.7436005473136902,0.1362952440977096,0.3465471565723419,0.312471479177475,0.138169839978218,0.321027398109436,0.2446886897087097,0.4473331570625305,0.2075925916433334,0.29991015791893,0.0566842146217823,0.2055232524871826,0.0588495880365371
yxwjc9q6,128,150000,,0,0,3000,0,0.0277009010314941,0.0491484416125982,0.1201801174627559,0.1675344165871888,0.037371546777944,0.1567670414310414,0.1106361895799636,0.0733462050557136,0.127518281340599,0.0355632826685905,0.0264424495398998,0.1286231726408004,0.0310038551688194,0.4259465634822845,0.6724212169647217,0.1362952440977096,0.3954471945762634,0.2854843139648437,0.1392219960689544,0.2947359979152679,0.2651830911636352,0.4322038888931274,0.2075925916433334,0.2708638906478882,0.0452229902148246,0.2061937749385833,0.0481638498604297
yxwjc9q6,128,150000,memorising,8,100,0,50,0.8132166105508805,0.5042186002305746,0.2512915206375231,0.2669389730547241,0.5882416546344758,0.2758717478473105,0.1106361895799636,0.0733462050557136,0.127518281340599,0.0355632826685905,0.0264424495398998,0.1286231726408004,0.0310038551688194,0.4259465634822845,0.6724212169647217,0.1362952440977096,0.3954471945762634,0.2854843139648437,0.1392219960689544,0.2947359979152679,0.2651830911636352,0.4322038888931274,0.2075925916433334,0.2708638906478882,0.0452229902148246,0.2061937749385833,0.0481638498604297
yxwjc9q6,128,150000,generalising,8,100,0,50,1.6569700920581818,1.098385836695755,0.4116779868222571,0.3997057610087322,1.1258945846557618,0.4025096907169527,0.1106361895799636,0.0733462050557136,0.127518281340599,0.0355632826685905,0.0264424495398998,0.1286231726408004,0.0310038551688194,0.4259465634822845,0.6724212169647217,0.1362952440977096,0.3954471945762634,0.2854843139648437,0.1392219960689544,0.2947359979152679,0.2651830911636352,0.4322038888931274,0.2075925916433334,0.2708638906478882,0.0452229902148246,0.2061937749385833,0.0481638498604297
5s87k2pz,256,150000,,0,0,3000,0,0.0171847343444824,0.0307111809904028,0.0975160750299629,0.1275727914149647,0.0282594769067601,0.1333330854386233,0.1205416545271873,0.0831930264830589,0.1287488788366317,0.0393140763044357,0.0184957794845104,0.1324985772371292,0.0236849952489137,0.2192241847515106,0.5694612264633179,0.1362952440977096,0.3100197613239288,0.0836362615227699,0.1385408341884613,0.091024562716484,0.2333203107118606,0.2939944565296173,0.2075925916433334,0.1575714349746704,0.0219246260821819,0.2050621211528778,0.024070244282484
5s87k2pz,256,150000,memorising,8,100,0,50,1.1974070525169374,0.3652146630596887,0.3280878280787973,0.2239322535306374,0.4105710554122925,0.2306535048567576,0.1205416545271873,0.0831930264830589,0.1287488788366317,0.0393140763044357,0.0184957794845104,0.1324985772371292,0.0236849952489137,0.2192241847515106,0.5694612264633179,0.1362952440977096,0.3100197613239288,0.0836362615227699,0.1385408341884613,0.091024562716484,0.2333203107118606,0.2939944565296173,0.2075925916433334,0.1575714349746704,0.0219246260821819,0.2050621211528778,0.024070244282484
5s87k2pz,256,150000,generalising,8,100,0,50,1.8033632600307463,0.5555581113182287,0.4466497680779281,0.2755108429179207,0.6396755766868591,0.2908702673980788,0.1205416545271873,0.0831930264830589,0.1287488788366317,0.0393140763044357,0.0184957794845104,0.1324985772371292,0.0236849952489137,0.2192241847515106,0.5694612264633179,0.1362952440977096,0.3100197613239288,0.0836362615227699,0.1385408341884613,0.091024562716484,0.2333203107118606,0.2939944565296173,0.2075925916433334,0.1575714349746704,0.0219246260821819,0.2050621211528778,0.024070244282484
tm2zaadf,512,150000,,0,0,3000,0,0.0059874057769775,0.0139353647685016,0.0625345571585036,0.0916241896264047,0.0119362958470863,0.0880877724004983,0.1236253678798675,0.081855870783329,0.1220411583781242,0.0415937453508377,0.0096961809322237,0.12466561794281,0.0140479337424039,0.1613873243331909,0.5141023993492126,0.1362952440977096,0.3147133290767669,0.0271256640553474,0.1400167942047119,0.0325064063072204,0.2087643146514892,0.302542895078659,0.2075925916433334,0.1368436813354492,0.0073694661259651,0.2064380794763565,0.0098315179347991
tm2zaadf,512,150000,memorising,8,100,0,50,1.4096137964725497,0.1499939923127343,0.4013218981876197,0.1544385103004264,0.2548903012275695,0.190394566293025,0.1236253678798675,0.081855870783329,0.1220411583781242,0.0415937453508377,0.0096961809322237,0.12466561794281,0.0140479337424039,0.1613873243331909,0.5141023993492126,0.1362952440977096,0.3147133290767669,0.0271256640553474,0.1400167942047119,0.0325064063072204,0.2087643146514892,0.302542895078659,0.2075925916433334,0.1368436813354492,0.0073694661259651,0.2064380794763565,0.0098315179347991
tm2zaadf,512,150000,generalising,8,100,0,50,2.0805200290679933,0.2275705404597527,0.5223227280338761,0.1789481014588378,0.2956695389747619,0.2010701750469495,0.1236253678798675,0.081855870783329,0.1220411583781242,0.0415937453508377,0.0096961809322237,0.12466561794281,0.0140479337424039,0.1613873243331909,0.5141023993492126,0.1362952440977096,0.3147133290767669,0.0271256640553474,0.1400167942047119,0.0325064063072204,0.2087643146514892,0.302542895078659,0.2075925916433334,0.1368436813354492,0.0073694661259651,0.2064380794763565,0.0098315179347991
hjc3iitn,1024,150000,,0,0,3000,0,0.0059039592742919,0.0072470604573595,0.0588722570966972,0.0633079908346646,0.0093061791567992,0.0757681574439458,0.1236407458782196,0.0866216644644737,0.1194475516676902,0.0383852496743202,0.0049751223996281,0.1224421635270118,0.0095851942896842,0.1429741233587265,0.4502913355827331,0.1362952440977096,0.2986277639865875,0.0077791679650545,0.1405230909585952,0.0126120988279581,0.2030565738677978,0.2974207997322082,0.2075925916433334,0.1140664517879486,0.0055521163158118,0.2050298005342483,0.0074338517151772
hjc3iitn,1024,150000,memorising,8,100,0,50,1.5821581041812898,0.0719238232365844,0.4448315073680454,0.1227187170075129,0.133714792728424,0.1506052344128402,0.1236407458782196,0.0866216644644737,0.1194475516676902,0.0383852496743202,0.0049751223996281,0.1224421635270118,0.0095851942896842,0.1429741233587265,0.4502913355827331,0.1362952440977096,0.2986277639865875,0.0077791679650545,0.1405230909585952,0.0126120988279581,0.2030565738677978,0.2974207997322082,0.2075925916433334,0.1140664517879486,0.0055521163158118,0.2050298005342483,0.0074338517151772
hjc3iitn,1024,150000,generalising,8,100,0,50,2.099169999361038,0.0880223244717933,0.5439375164965674,0.1250052153325705,0.1471064615249633,0.1574160033775289,0.1236407458782196,0.0866216644644737,0.1194475516676902,0.0383852496743202,0.0049751223996281,0.1224421635270118,0.0095851942896842,0.1429741233587265,0.4502913355827331,0.1362952440977096,0.2986277639865875,0.0077791679650545,0.1405230909585952,0.0126120988279581,0.2030565738677978,0.2974207997322082,0.2075925916433334,0.1140664517879486,0.0055521163158118,0.2050298005342483,0.0074338517151772
sm7qcxcd,2048,150000,,0,0,3000,0,0.0068504810333251,0.0051284896738681,0.0636778439894723,0.0560421064381608,0.0099320878317477,0.0741469154538516,0.1280646920204162,0.0922838151454925,0.1239061206579208,0.0372631661593914,0.0049042720347642,0.1297249943017959,0.0091883148998022,0.1428139507770538,0.4010680019855499,0.1362952440977096,0.2617180943489074,0.0070795649662613,0.1407052725553512,0.0116772260516881,0.2049311250448227,0.2889367043972015,0.2075925916433334,0.0989639535546302,0.0053310478106141,0.2056584656238556,0.0077264783903956
sm7qcxcd,2048,150000,memorising,8,100,0,50,1.5254319858551026,0.0553267423179482,0.4472602766503016,0.1112253423839057,0.1028469014167785,0.140491672491353,0.1280646920204162,0.0922838151454925,0.1239061206579208,0.0372631661593914,0.0049042720347642,0.1297249943017959,0.0091883148998022,0.1428139507770538,0.4010680019855499,0.1362952440977096,0.2617180943489074,0.0070795649662613,0.1407052725553512,0.0116772260516881,0.2049311250448227,0.2889367043972015,0.2075925916433334,0.0989639535546302,0.0053310478106141,0.2056584656238556,0.0077264783903956
sm7qcxcd,2048,150000,generalising,8,100,0,50,1.8374735534191131,0.0885042585565258,0.503484705449478,0.1279157439805901,0.1621201300621032,0.1666656905767279,0.1280646920204162,0.0922838151454925,0.1239061206579208,0.0372631661593914,0.0049042720347642,0.1297249943017959,0.0091883148998022,0.1428139507770538,0.4010680019855499,0.1362952440977096,0.2617180943489074,0.0070795649662613,0.1407052725553512,0.0116772260516881,0.2049311250448227,0.2889367043972015,0.2075925916433334,0.0989639535546302,0.0053310478106141,0.2056584656238556,0.0077264783903956
6lgsfd41,4096,150000,,0,0,3000,0,0.0072379112243652,0.0059825173978245,0.0598289288404705,0.0607092668631051,0.0097311703684943,0.0733342841630058,0.1296114474534988,0.0930150002241134,0.1261064708232879,0.0370264053344726,0.0048568025231361,0.1304788589477539,0.0090658562257885,0.1418536007404327,0.3683295547962188,0.1362952440977096,0.2220039069652557,0.0060890419408679,0.1398406326770782,0.0103423250839114,0.2034126222133636,0.2251774668693542,0.2075925916433334,0.0621371641755104,0.0051069129258394,0.2053864300251007,0.0070314076729118
6lgsfd41,4096,150000,memorising,8,100,0,50,1.3798079800605774,0.0562163487336376,0.4218125123420955,0.1127193162084597,0.145995168685913,0.1597796658608076,0.1296114474534988,0.0930150002241134,0.1261064708232879,0.0370264053344726,0.0048568025231361,0.1304788589477539,0.0090658562257885,0.1418536007404327,0.3683295547962188,0.1362952440977096,0.2220039069652557,0.0060890419408679,0.1398406326770782,0.0103423250839114,0.2034126222133636,0.2251774668693542,0.2075925916433334,0.0621371641755104,0.0051069129258394,0.2053864300251007,0.0070314076729118
6lgsfd41,4096,150000,generalising,8,100,0,50,1.6732061541080474,0.0667818221537089,0.4755401695938559,0.1149239365201642,0.1418209969997406,0.154156051253384,0.1296114474534988,0.0930150002241134,0.1261064708232879,0.0370264053344726,0.0048568025231361,0.1304788589477539,0.0090658562257885,0.1418536007404327,0.3683295547962188,0.1362952440977096,0.2220039069652557,0.0060890419408679,0.1398406326770782,0.0103423250839114,0.2034126222133636,0.2251774668693542,0.2075925916433334,0.0621371641755104,0.0051069129258394,0.2053864300251007,0.0070314076729118
bnekxp36,8192,150000,,0,0,3000,0,0.009575605392456,0.0069126503510044,0.0657739383506709,0.0593528187164271,0.0063022414466504,0.06562143556419,0.1243398785591125,0.0959111899137497,0.1182105615735054,0.031158123165369,0.0042490912601351,0.1226174086332321,0.0087924553081393,0.140400230884552,0.3133229613304138,0.1362952440977096,0.1760150492191314,0.0057256799191236,0.1394806653261184,0.0100153842940926,0.2015119194984436,0.2319100350141525,0.2075925916433334,0.0523220002651214,0.0049566314555704,0.2055176049470901,0.0069129792973399
bnekxp36,8192,150000,memorising,8,100,0,50,1.3521482753753662,0.0577831959159037,0.4101352375794819,0.1123164483354951,0.1302308690547943,0.1483419214770507,0.1243398785591125,0.0959111899137497,0.1182105615735054,0.031158123165369,0.0042490912601351,0.1226174086332321,0.0087924553081393,0.140400230884552,0.3133229613304138,0.1362952440977096,0.1760150492191314,0.0057256799191236,0.1394806653261184,0.0100153842940926,0.2015119194984436,0.2319100350141525,0.2075925916433334,0.0523220002651214,0.0049566314555704,0.2055176049470901,0.0069129792973399
bnekxp36,8192,150000,generalising,8,100,0,50,1.5321679532527923,0.0647110414003147,0.4418864277414645,0.1150621326579375,0.1193120062351226,0.1464285697187524,0.1243398785591125,0.0959111899137497,0.1182105615735054,0.031158123165369,0.0042490912601351,0.1226174086332321,0.0087924553081393,0.140400230884552,0.3133229613304138,0.1362952440977096,0.1760150492191314,0.0057256799191236,0.1394806653261184,0.0100153842940926,0.2015119194984436,0.2319100350141525,0.2075925916433334,0.0523220002651214,0.0049566314555704,0.2055176049470901,0.0069129792973399
nwb2gn6u,16384,150000,,0,0,3000,0,0.0039002895355224,0.0082953788632651,0.050338863018282,0.0647169220811614,0.0045279022205613,0.0611284072092452,0.134038969874382,0.1033343374729156,0.1297055035829544,0.0274426098912954,0.0046529448591172,0.1330044567584991,0.0096788620576262,0.1404429972171783,0.2903754711151123,0.1362952440977096,0.1526281833648681,0.0056459386833012,0.1422550231218338,0.0103045562282204,0.200942188501358,0.2300673872232437,0.2075925916433334,0.0434549339115619,0.004981193691492,0.2055568099021911,0.0074520278722047
nwb2gn6u,16384,150000,memorising,8,100,0,50,1.1559765183925628,0.057122093756133,0.3774052633328564,0.1131400370496366,0.1218774795532226,0.1452844634882544,0.134038969874382,0.1033343374729156,0.1297055035829544,0.0274426098912954,0.0046529448591172,0.1330044567584991,0.0096788620576262,0.1404429972171783,0.2903754711151123,0.1362952440977096,0.1526281833648681,0.0056459386833012,0.1422550231218338,0.0103045562282204,0.200942188501358,0.2300673872232437,0.2075925916433334,0.0434549339115619,0.004981193691492,0.2055568099021911,0.0074520278722047
nwb2gn6u,16384,150000,generalising,8,100,0,50,1.2329348611831663,0.0681824219907991,0.3908042973801264,0.1207335976142086,0.1421026027202606,0.1571723583936235,0.134038969874382,0.1033343374729156,0.1297055035829544,0.0274426098912954,0.0046529448591172,0.1330044567584991,0.0096788620576262,0.1404429972171783,0.2903754711151123,0.1362952440977096,0.1526281833648681,0.0056459386833012,0.1422550231218338,0.0103045562282204,0.200942188501358,0.2300673872232437,0.2075925916433334,0.0434549339115619,0.004981193691492,0.2055568099021911,0.0074520278722047
pvxlpr2y,32768,150000,,0,0,3000,0,0.0027074813842773,0.0018764346111939,0.048590647307879,0.0432418197496789,0.0022651904442572,0.052338127114984,0.1190259829163551,0.0957709774374961,0.1173696815967559,0.0246199388056993,0.0041328985244035,0.1200036481022834,0.007202967070043,0.1394215226173401,0.2535549700260162,0.1362952440977096,0.1174955517053604,0.0057041412219405,0.1405325382947921,0.0102138556540012,0.2005810439586639,0.2319428026676178,0.2075925916433334,0.0370458215475082,0.0050532473251223,0.2054516822099685,0.0075895390473306
pvxlpr2y,32768,150000,memorising,8,100,0,50,1.0807654970884324,0.0652523313505775,0.3625626765125695,0.1146348173745569,0.108870837688446,0.1399764795192704,0.1190259829163551,0.0957709774374961,0.1173696815967559,0.0246199388056993,0.0041328985244035,0.1200036481022834,0.007202967070043,0.1394215226173401,0.2535549700260162,0.1362952440977096,0.1174955517053604,0.0057041412219405,0.1405325382947921,0.0102138556540012,0.2005810439586639,0.2319428026676178,0.2075925916433334,0.0370458215475082,0.0050532473251223,0.2054516822099685,0.0075895390473306
pvxlpr2y,32768,150000,generalising,8,100,0,50,0.8954246997833252,0.067437486149506,0.3325378604022856,0.1213033072611729,0.1279595696926116,0.1492448913866383,0.1190259829163551,0.0957709774374961,0.1173696815967559,0.0246199388056993,0.0041328985244035,0.1200036481022834,0.007202967070043,0.1394215226173401,0.2535549700260162,0.1362952440977096,0.1174955517053604,0.0057041412219405,0.1405325382947921,0.0102138556540012,0.2005810439586639,0.2319428026676178,0.2075925916433334,0.0370458215475082,0.0050532473251223,0.2054516822099685,0.0075895390473306
