step,n_chains,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution,ed_vs_baseline_in_distribution_from_prompts_in_distribution,sw_vs_baseline_in_distribution_from_prompts_in_distribution,ed_vs_baseline_out_of_distribution_from_prompts_in_distribution,sw_vs_baseline_out_of_distribution_from_prompts_in_distribution,ed_vs_baseline_in_distribution_from_prompts_out_of_distribution,sw_vs_baseline_in_distribution_from_prompts_out_of_distribution,ed_vs_baseline_out_of_distribution_from_prompts_out_of_distribution,sw_vs_baseline_out_of_distribution_from_prompts_out_of_distribution
23600,8,0.043150901794433594,0.021115611915091037,0.0719609260559082,0.0313229266958835,0.3271476440131664,0.03895895816699727,0.35089678317308426,0.055075723157173226,0.3390561528503895,0.04374784534621032,0.19920538365840912,0.041905953374951725
23800,8,0.040688514709472656,0.021719095862787058,0.07693910598754883,0.02871002036559633,0.33181721344590187,0.0394947284125059,0.35255829244852066,0.05434141586839418,0.3295483700931072,0.04266660830880364,0.21163620799779892,0.04269521464794522
24000,8,0.047115325927734375,0.022929288119693313,0.07369446754455566,0.02966559312913959,0.32352370396256447,0.038280408644687666,0.3612668216228485,0.05333668333227093,0.35266274586319923,0.044026963494644605,0.18824820965528488,0.04166677827566827
24200,8,0.04525864124298096,0.021225215712686842,0.08307993412017822,0.029896643901457784,0.3310580439865589,0.03978938261608865,0.3509213626384735,0.05492721393759189,0.3840784691274166,0.046526503635035674,0.18001193553209305,0.04026618716207042
24400,8,0.040346503257751465,0.02069539447649036,0.07326710224151611,0.02868713153758132,0.32845287397503853,0.039125138916480215,0.3506770730018616,0.052339541776183704,0.3592965193092823,0.044334734624234345,0.19795849919319153,0.042073466239302554
24600,8,0.041837096214294434,0.021718009676918015,0.07937872409820557,0.03206263492994089,0.3314601667225361,0.03889292275364997,0.3530106544494629,0.05375461402637919,0.4040557071566582,0.047176264709594184,0.18810802698135376,0.04159140600738756
24800,8,0.03647255897521973,0.020717072977679708,0.07529401779174805,0.028844405884681117,0.3405523132532835,0.040643317130429915,0.34602514654397964,0.05332147673466943,0.3487159479409456,0.04442501337305229,0.19249624758958817,0.04154619904360867
25000,8,0.03796851634979248,0.0200721645860505,0.07804977893829346,0.03032224627957384,0.32679333537817,0.03864255165902226,0.3624388054013252,0.053944684346101765,0.35146595165133476,0.04493125125170548,0.18940825760364532,0.041533884361248816
25200,8,0.03495049476623535,0.019473742562690997,0.07706451416015625,0.027922668770561914,0.3176412545144558,0.037852949673144086,0.36982443928718567,0.055179289834764764,0.38646428287029266,0.04728788623902429,0.18905745446681976,0.040858248961174584
25400,8,0.05426502227783203,0.0227390401882132,0.0843801498413086,0.03323313564859486,0.3447610214352608,0.04063334011358641,0.3451102748513222,0.0542095476576988,0.3837889898568392,0.046982973856972574,0.18297944962978363,0.04016930154028535
25600,8,0.03857064247131348,0.021281422798058242,0.07568979263305664,0.029435583017208323,0.3336159624159336,0.039915898202780575,0.3469433858990669,0.053049073800946374,0.354593925178051,0.04471917579425029,0.2019168734550476,0.04235525040391869
25800,8,0.04140150547027588,0.02109468179028906,0.07761132717132568,0.02794781949927473,0.31646158173680305,0.03808866965442583,0.3578341156244278,0.0541054125092372,0.3106793835759163,0.041605465697357485,0.20406189560890198,0.042119001346764176
26000,8,0.03690958023071289,0.02026462349421262,0.0800473690032959,0.03217040731562143,0.32370030507445335,0.039502422717068136,0.35396382957696915,0.05345390733805088,0.36346181854605675,0.045250696900497496,0.19132163375616074,0.041506081734350726
26200,8,0.04091024398803711,0.021031328922760353,0.07512640953063965,0.029733335765130375,0.32911401242017746,0.03960410619835995,0.3458772227168083,0.05362708541819232,0.3753398731350899,0.045679332461738754,0.19541377574205399,0.041314570931102156
26400,8,0.04312753677368164,0.021165788374723604,0.07793426513671875,0.030488054825799638,0.32867754623293877,0.03921407021496063,0.3487687110900879,0.05367701795814807,0.3214956633746624,0.04284624985518648,0.20605163276195526,0.042413333919597146
26600,8,0.03949284553527832,0.02140833008778904,0.07697844505310059,0.02917918545245236,0.31538714095950127,0.03758985652803215,0.36313430964946747,0.05496359706336982,0.31349979154765606,0.042319454811780906,0.20929428935050964,0.04263157556683701
26800,8,0.04006814956665039,0.02038850940993017,0.07779765129089355,0.028894234106601312,0.31947023421525955,0.03888657235666241,0.35900815576314926,0.05462702978980262,0.3823813237249851,0.045273766592039244,0.1919998899102211,0.04127204443433617
27000,8,0.043723106384277344,0.021566119105931095,0.07755231857299805,0.030159788629136815,0.3315254729241133,0.03975430826741409,0.3518725782632828,0.05331744450539444,0.3282948471605778,0.04216559647885111,0.20223360508680344,0.04223718373448437
27200,8,0.044495224952697754,0.021064923785695515,0.07474625110626221,0.03097862919103429,0.34375814348459244,0.040518986110357494,0.3441469296813011,0.05433772429212719,0.3297259770333767,0.04237837811782329,0.20276214182376862,0.0428196435718383
27400,8,0.043863654136657715,0.021497493907651634,0.07980477809906006,0.02898293493571975,0.33556249737739563,0.03963777559225108,0.34167322516441345,0.052834601284014224,0.3675020895898342,0.045003322210708074,0.189047671854496,0.04036079882329715
27600,8,0.0480647087097168,0.021535179945587887,0.0743248462677002,0.030306136803843354,0.352523360401392,0.04182857369076997,0.33229178190231323,0.05229949262946754,0.3409946672618389,0.04334599110423669,0.21468567848205566,0.04271866407616219
27800,8,0.03914594650268555,0.02148857032068244,0.07095670700073242,0.02694068427604249,0.34241633117198944,0.04112594501187825,0.3356404975056648,0.05332769467960656,0.37226777896285057,0.045349294288308604,0.18969563394784927,0.04087398803012156
28000,8,0.03804612159729004,0.02021502507606771,0.080230712890625,0.030803097202063867,0.32740776613354683,0.0390534635490129,0.3477290943264961,0.05295035153952602,0.32087927125394344,0.042411281290816644,0.21021248400211334,0.04361474536438225
28200,8,0.042939186096191406,0.020381172778755466,0.07570719718933105,0.028723441828753003,0.3419120032340288,0.040563030909461645,0.3480638265609741,0.05342718706952157,0.3958655707538128,0.046839227160363345,0.20414956659078598,0.04204246606374369
28400,8,0.05116117000579834,0.021950866267856823,0.08100974559783936,0.029197691402016734,0.32352179288864136,0.03903430480582448,0.3531949892640114,0.054205509285568956,0.36698683723807335,0.04453812856203537,0.1957324594259262,0.04238048516028822
28600,8,0.05057168006896973,0.022045670173271876,0.07703351974487305,0.031706601769520344,0.30918294191360474,0.037355932413074375,0.37408509850502014,0.055809938202399816,0.3220323771238327,0.043086241399324834,0.19730085134506226,0.04150943913408843
28800,8,0.04466044902801514,0.021886288027286635,0.08091604709625244,0.02801344824157235,0.31172483041882515,0.038080464454100404,0.3657742515206337,0.05513689674931242,0.37830130010843277,0.046793626603210334,0.1847633644938469,0.0408742884954645
29000,8,0.05383014678955078,0.023833530384089828,0.07568168640136719,0.02994370988604912,0.3530681598931551,0.04037442689549109,0.3525596410036087,0.05337285422519521,0.3194784075021744,0.04156975104324921,0.20679891109466553,0.04267950985068272
29200,8,0.03353118896484375,0.01936020649497214,0.07613873481750488,0.029636592236307113,0.3199130557477474,0.03896188585352129,0.35505594313144684,0.05445813189166963,0.342001523822546,0.042829082948316555,0.2023870348930359,0.04278712637448698
29400,8,0.0502697229385376,0.02342069058356355,0.07752358913421631,0.03203505865680399,0.3385343514382839,0.0399950566232497,0.33270779252052307,0.05286226143034368,0.38785430788993835,0.047023965275474394,0.19444410502910614,0.041250263068461974
29600,8,0.04776942729949951,0.021892858111547033,0.0815664529800415,0.030029533225519923,0.321726493537426,0.038670596878537994,0.34796717017889023,0.05359592328142253,0.32754652202129364,0.04307525836083252,0.21354889869689941,0.044178268290787144
29800,8,0.047870755195617676,0.0233414160425676,0.08853590488433838,0.033269720549519224,0.3134494051337242,0.038077919339734805,0.3803612142801285,0.05581605692967903,0.37976929172873497,0.04622119877412801,0.200394868850708,0.042414497856160346
30000,8,0.03836178779602051,0.021057211342692644,0.07104229927062988,0.027674033286406087,0.3187134340405464,0.038885110985051416,0.36441728472709656,0.055115313038021016,0.35197367891669273,0.04454868845023934,0.18891774863004684,0.0409144555888274
30200,8,0.04108273983001709,0.02094435265688705,0.07475149631500244,0.029320576197934628,0.35351451113820076,0.04114769897547931,0.34005510061979294,0.053475089287982495,0.33789381943643093,0.043094899077101484,0.2033727467060089,0.042728398353632055
30400,8,0.039792537689208984,0.021376432246021895,0.08258700370788574,0.029500394198898633,0.3292005304247141,0.03938276232408411,0.3475889191031456,0.05358751806239356,0.321457389742136,0.04258431806949935,0.20373641699552536,0.04245864665329322
30600,8,0.047240495681762695,0.022472499884808705,0.07842278480529785,0.030943546550294566,0.33235931769013405,0.04040011036971416,0.3497857302427292,0.05472754584773275,0.35262761637568474,0.04453359611504256,0.19879934191703796,0.04143605034374313
30800,8,0.041446805000305176,0.021908292046395855,0.07077372074127197,0.030857730849339057,0.32324014976620674,0.03930352102825703,0.36290986835956573,0.05495744569011142,0.3514150120317936,0.044935124946950386,0.20032481849193573,0.04287101227214887
31000,8,0.045701026916503906,0.021984021516889083,0.07444477081298828,0.02983569154904371,0.32995423302054405,0.039700007448449315,0.33900247514247894,0.05310552351613124,0.3265248481184244,0.04177069908547475,0.20898417383432388,0.04267802285758162
31200,8,0.04996299743652344,0.023004828010335564,0.07956528663635254,0.0302518153284315,0.3501185942441225,0.040517947962530734,0.3315679728984833,0.051481074034900494,0.36764853447675705,0.04568325452705043,0.2011742889881134,0.041682208046452174
31400,8,0.04616403579711914,0.023083038219513848,0.07854652404785156,0.02738675833915104,0.3407929949462414,0.03999868590393815,0.34604430943727493,0.0539407315849308,0.3726720195263624,0.046015922400940296,0.20810502022504807,0.04298133112510481
31600,8,0.039527297019958496,0.021721938529503507,0.0798109769821167,0.028717346757535726,0.3225187659263611,0.03878271964343953,0.3681015074253082,0.05629619154560384,0.37056577764451504,0.04617675512473099,0.1973361372947693,0.04181933094331039
31800,8,0.04897117614746094,0.02382782297336986,0.08504986763000488,0.030030194954443055,0.3131643496453762,0.03840152837280089,0.36317991465330124,0.05443507282569408,0.3540244698524475,0.04484804014032324,0.20919886976480484,0.04294084463131043
32000,8,0.04037070274353027,0.020730745992772328,0.07887864112854004,0.028879628987751028,0.31202469021081924,0.037631436168567824,0.3670482411980629,0.05517329572213797,0.3687282148748636,0.04529135968091024,0.19145916402339935,0.04148462174897362
32200,8,0.040084242820739746,0.020398373299194333,0.08219349384307861,0.030818467761169966,0.32035645842552185,0.0390108325208365,0.36349133402109146,0.05528630133223712,0.319448908790946,0.04312858939140721,0.21745207905769348,0.04391706092358669
32400,8,0.036141037940979004,0.02002749437345706,0.07835042476654053,0.029228679758016095,0.3188939578831196,0.03857076373862116,0.3623833507299423,0.05479707003158141,0.31623024120926857,0.041595357336062955,0.20692796260118484,0.04285783297938085
32600,8,0.04117298126220703,0.02144191457737569,0.07616591453552246,0.026356131528664454,0.3400825373828411,0.0401360885278524,0.3447900786995888,0.05331693274103996,0.397527726367116,0.04898383014168049,0.19752246141433716,0.0423236158795625
32800,8,0.03493976593017578,0.019925514649846817,0.07448649406433105,0.02758008791182439,0.31977932900190353,0.03849265512693728,0.36071258038282394,0.05455341127705819,0.36753926053643227,0.046367781313727936,0.2057635635137558,0.042298705338132035
33000,8,0.03409004211425781,0.01977449272212489,0.07594108581542969,0.032043584074550935,0.31229859218001366,0.03814764152339381,0.3774624764919281,0.05614326759566934,0.3336687535047531,0.043599149495630776,0.20030658692121506,0.04305703582726302
33200,8,0.039810895919799805,0.021961534337213786,0.08662033081054688,0.0329847530032974,0.32561593502759933,0.03829168437328848,0.3662349134683609,0.05451645947455278,0.3580307923257351,0.0447306206826137,0.18997515738010406,0.041896013987588784
33400,8,0.048107147216796875,0.022092727316346848,0.07937192916870117,0.03052436795924411,0.3083532154560089,0.03777011313704465,0.3713909536600113,0.055814881359691634,0.35174167342484,0.04451699892524136,0.19434817135334015,0.04189752873545098
33600,8,0.0369032621383667,0.02005763095056388,0.08055102825164795,0.03030089863148893,0.3129260390996933,0.03738056198547255,0.36879929155111313,0.05510147282802874,0.31478057987987995,0.041933659139256896,0.21433734148740768,0.043331764666614245
33800,8,0.0477217435836792,0.023062108539430724,0.07992160320281982,0.030371099474694307,0.3137061223387718,0.03797680778288218,0.36475054919719696,0.0539302772145502,0.32492125779390335,0.0415205996489595,0.20903171598911285,0.04297609615350189
34000,8,0.052950143814086914,0.02314906033612096,0.09079790115356445,0.032082108464714196,0.3056235983967781,0.03729704312780722,0.3774373382329941,0.054802380541049814,0.30070849508047104,0.04120523041139285,0.2121712565422058,0.04227064379155421
34200,8,0.03759276866912842,0.020767723957088438,0.07489240169525146,0.02933847646709215,0.3109639547765255,0.03804813560154353,0.3747054263949394,0.055757618028870165,0.322614636272192,0.041769970721510424,0.2131410464644432,0.04361444145670733
34400,8,0.04472827911376953,0.021763495817039444,0.08080029487609863,0.02944881592496178,0.315182838588953,0.03775756861262913,0.3642367050051689,0.054803586952736676,0.3027352038770914,0.04094409494053153,0.21067222207784653,0.04387031033577016
34600,8,0.04463386535644531,0.022367834806678148,0.07352519035339355,0.030066255078388004,0.317491814494133,0.03764788131780353,0.3643002435564995,0.05409866095057563,0.32279878482222557,0.04220789167871278,0.21117918193340302,0.04374771621519931
34800,8,0.03683269023895264,0.02070542502634233,0.07717239856719971,0.027315706167515708,0.30252058804035187,0.03732303151799815,0.37497498095035553,0.05489701961916726,0.3136630244553089,0.041977262235260465,0.2017851397395134,0.04240558337199432
35000,8,0.04149353504180908,0.021214049156841462,0.07841241359710693,0.030427242088431963,0.32894258201122284,0.03946786604965656,0.3597641736268997,0.05442297949060472,0.3548533786088228,0.0442378733483577,0.18837808072566986,0.041109957881421445
35200,8,0.04230296611785889,0.022021346145934668,0.07645070552825928,0.03064888194317412,0.3201351184397936,0.03802760365205821,0.3658938631415367,0.05504235582884245,0.30976675264537334,0.04149110289788788,0.2059185802936554,0.04190947691401993
35400,8,0.039829373359680176,0.021059158188678703,0.08211410045623779,0.030082707009050146,0.30742594972252846,0.03777142610220685,0.3780302256345749,0.056313727486502194,0.3103063218295574,0.041990974246717584,0.210365392267704,0.04328144075053211
35600,8,0.037631869316101074,0.02016021354557735,0.08004581928253174,0.03483541819208102,0.30493801087141037,0.03818485011878686,0.37571489810943604,0.05665763248499067,0.2962614055722952,0.040771908681900865,0.2094988152384758,0.04319656176322352
35800,8,0.04327392578125,0.021186216300598165,0.0818948745727539,0.02814819266658229,0.30583905801177025,0.037289642125571607,0.37447383999824524,0.055642838630497654,0.3252444304525852,0.04296403859280157,0.20885906368494034,0.043540765548967415
36000,8,0.04352283477783203,0.02185891797521463,0.08125758171081543,0.030506523364560424,0.30031028017401695,0.03636647364313657,0.37690233439207077,0.054533329235023034,0.2874175235629082,0.04048779783345487,0.2183154821395874,0.04429296636875685
36200,8,0.03965592384338379,0.02087969174677584,0.07926177978515625,0.029417501135923358,0.30933328717947006,0.03726917777583919,0.3668556809425354,0.05531944237824683,0.3306024316698313,0.042668529817202996,0.20639042556285858,0.04306160642487235
36400,8,0.04169952869415283,0.021052623818660608,0.07573807239532471,0.027638960098023687,0.31892308220267296,0.03909681768833998,0.35455379635095596,0.054745290087709814,0.31865801475942135,0.04226482392645986,0.19716677069664001,0.04186082309292221
36600,8,0.05430126190185547,0.023849692362977782,0.08315253257751465,0.03144551859651707,0.3132295161485672,0.038299430798700906,0.3656729459762573,0.05473579090372031,0.3418487086892128,0.04339811117874433,0.20102716982364655,0.04222312220133165
36800,8,0.04405248165130615,0.020543158017377224,0.0756450891494751,0.028986476881329014,0.30790385231375694,0.037371947564431726,0.37584858387708664,0.05468733862772483,0.36337142810225487,0.04563885120108434,0.18664690107107162,0.041111348209887086
37000,8,0.049536824226379395,0.023242651238416602,0.08185470104217529,0.032941419470476296,0.30523311346769333,0.0369948693452599,0.37327463179826736,0.05431498737627895,0.32640076614916325,0.04275105523798927,0.20901019126176834,0.04367111582087369
37200,8,0.04541480541229248,0.02214918894189593,0.07423412799835205,0.0283541676776324,0.32647915184497833,0.0390058600323381,0.3535219803452492,0.05384163683486766,0.343814954161644,0.04386894077630707,0.1973148062825203,0.04208466055977168
37400,8,0.035703063011169434,0.01940300986786069,0.07525980472564697,0.030350342949374397,0.3173098713159561,0.03814097119613648,0.36948908120393753,0.05392664463288612,0.30753094889223576,0.041356180760770446,0.21147985011339188,0.044038146400745645
37600,8,0.05729937553405762,0.02489016758685704,0.07978940010070801,0.02899478549173923,0.306114811450243,0.03718055577486625,0.36692769825458527,0.05507429800580742,0.34163155779242516,0.04390098905212361,0.19292594492435455,0.041615064267899265
37800,8,0.042229533195495605,0.02158974830510046,0.08269965648651123,0.029465221464693755,0.306166660040617,0.03745375879051762,0.37144481390714645,0.05453748485418314,0.33642050437629223,0.04380545139264168,0.20239660143852234,0.04257591440136291
38000,8,0.042608022689819336,0.021835482356977406,0.08379888534545898,0.03063040243344075,0.3020087592303753,0.036782266185862875,0.3881242275238037,0.057293749509177865,0.3117319121956825,0.04106846351447546,0.2138984426856041,0.042613232124792094
38200,8,0.04034686088562012,0.020746579161616124,0.07152295112609863,0.02807549803795633,0.3276205249130726,0.039717536348628776,0.35523100942373276,0.05460526609860873,0.31450558453798294,0.04199316337530189,0.20744116604328156,0.04365023334682791
38400,8,0.03823566436767578,0.02116268973309483,0.07717204093933105,0.03099522370234828,0.3141590915620327,0.03794603813055608,0.3584732115268707,0.05438587474281354,0.3519835229963064,0.04452753947377549,0.20502715557813644,0.042475164558065034
38600,8,0.04786050319671631,0.02176229917342909,0.07723915576934814,0.02982445712576349,0.3192196190357208,0.03879950791478801,0.3583768978714943,0.055002757462496984,0.3472177442163229,0.0436133741441411,0.20909105241298676,0.04364516128028569
38800,8,0.037247419357299805,0.020373390318819785,0.07274985313415527,0.028800290831938004,0.3066449463367462,0.036876081700003886,0.38504336029291153,0.05701073933858492,0.3254761304706335,0.04241874163946936,0.19262763857841492,0.04117760705328352
39000,8,0.04584312438964844,0.02077682993166202,0.07788968086242676,0.028216895346723975,0.3156164698302746,0.038744227714618155,0.36208683997392654,0.05600515937452766,0.2939544077962637,0.04049583066600557,0.23035723716020584,0.04470897455398022
39200,8,0.04286396503448486,0.021104407820309302,0.07133305072784424,0.02905479065464377,0.30525267496705055,0.03687373085970028,0.37890908867120743,0.05575855469413821,0.2969632800668478,0.040958559482398314,0.2044500783085823,0.04263868394337918
39400,8,0.04160916805267334,0.021795513603299396,0.07290375232696533,0.02952777868720718,0.3261020742356777,0.039368190344938214,0.3462258204817772,0.053578154586791014,0.3179040513932705,0.041942631046674006,0.20698122680187225,0.04368489822579672
39600,8,0.04531669616699219,0.021470744146683648,0.0788266658782959,0.03058964292279005,0.3404797837138176,0.04054112457504128,0.35156312584877014,0.05376781032464814,0.36869302578270435,0.04558057564076864,0.20366314053535461,0.041342667950774
39800,8,0.04459786415100098,0.021517364306073174,0.07378125190734863,0.03007706200307484,0.3123439960181713,0.03800133188809239,0.3799925893545151,0.05639613201210886,0.3275110609829426,0.04269341107078308,0.19121882319450378,0.0418010175044481
40000,8,0.04002559185028076,0.020655998259496603,0.0765465497970581,0.029452578524578003,0.3226545210927725,0.03865725070548727,0.3613371029496193,0.055691955484448025,0.3073068968951702,0.04123242008862962,0.2084703966975212,0.04278249832234217
40200,8,0.041938185691833496,0.02174129456643422,0.07876884937286377,0.029115247590469982,0.3085865080356598,0.03754597669500523,0.38018887490034103,0.05594719627271545,0.3282940536737442,0.041980966641719415,0.2041138932108879,0.04195963422566102
40400,8,0.035401344299316406,0.02139419308870327,0.07823491096496582,0.029884943762297153,0.31298141181468964,0.037874212423369795,0.36949174106121063,0.05465483708669484,0.3217730950564146,0.04193607398739842,0.2015671655535698,0.04202274060896263
40600,8,0.04460704326629639,0.021313421285766188,0.07515895366668701,0.028436549803064076,0.30957067012786865,0.037783216541136644,0.37453989684581757,0.05653478328388685,0.31428794376552105,0.042037076594491456,0.19619857519865036,0.0416581008559125
40800,8,0.055016160011291504,0.023689330500663495,0.09506595134735107,0.03321066681684646,0.298507422208786,0.037253360467749075,0.392525315284729,0.057576061485707056,0.290122015401721,0.03994554961951556,0.22564568370580673,0.04470502911116106
41000,8,0.049692749977111816,0.023301612382259314,0.07665693759918213,0.028205462353295584,0.3196755684912205,0.03812052056011457,0.37575631588697433,0.05590890806452527,0.31643993593752384,0.04222149052784985,0.2225375697016716,0.04416437288067143
41200,8,0.035947561264038086,0.01965822845177076,0.07110309600830078,0.02796263163129799,0.31962495297193527,0.038027268131199374,0.35586026310920715,0.05392236938024862,0.31592472083866596,0.042289234716052025,0.2103479951620102,0.043069610514010134
41400,8,0.0387340784072876,0.020789544428114936,0.0713428258895874,0.030430441052805103,0.3112402744591236,0.03850423105358747,0.3756276145577431,0.055806337429832174,0.30258323065936565,0.04080435387593556,0.2207174077630043,0.044574038621878406
41600,8,0.04655659198760986,0.021881676111713953,0.07428514957427979,0.02822931799169307,0.30002326145768166,0.036616368650003214,0.38008780032396317,0.05497635357373405,0.31950828433036804,0.04201112425774828,0.20301197469234467,0.04204096212035147
41800,8,0.03705155849456787,0.020511100417277207,0.0880974531173706,0.030580526245948897,0.3124005012214184,0.03809602613836724,0.36818259209394455,0.05546856564682018,0.30208038724958897,0.040959150393385504,0.23645469546318054,0.04473115156305618
42000,8,0.03753364086151123,0.020280808210574198,0.0788041353225708,0.030211588818882217,0.3124002031981945,0.03774222200659703,0.36762141436338425,0.05482853590440448,0.28437807597219944,0.03970208732583334,0.22409698367118835,0.04377606210592035
42200,8,0.03537750244140625,0.019421015192762986,0.0744180679321289,0.02930995061647035,0.3078158609569073,0.037051575530185926,0.38114799559116364,0.055709623830815555,0.2786464523524046,0.03906321045023721,0.23017457872629166,0.044130851263579435
42400,8,0.04965090751647949,0.022888032606604547,0.07878971099853516,0.03088171023129994,0.3200266882777214,0.03781366898982981,0.3804132118821144,0.05545505580007288,0.3146928399801254,0.0422303622760988,0.22066468745470047,0.04437174696320031
42600,8,0.04555022716522217,0.023661095932835767,0.08429563045501709,0.031187470436981394,0.2986801117658615,0.036876490410509444,0.3789657726883888,0.0557998448899241,0.29634409211575985,0.03988237824847078,0.22077779471874237,0.04308519979147017
42800,8,0.03442370891571045,0.019631790111020352,0.07755148410797119,0.029100159024966276,0.30722353607416153,0.03758445426094842,0.3744833171367645,0.05537822610767208,0.32216902263462543,0.0433258434540697,0.2100832313299179,0.04402268890929056
43000,8,0.03578066825866699,0.020272695748553376,0.08036971092224121,0.029737095301963543,0.3207768388092518,0.038562870579412566,0.3641357496380806,0.05496520250858129,0.29021707735955715,0.040082769810469265,0.2163454070687294,0.04331196582125307
43200,8,0.040587425231933594,0.021317376383886852,0.07094240188598633,0.03127419760701903,0.31648312136530876,0.03768159960150365,0.37068942189216614,0.05567912779460418,0.31611028127372265,0.04233924104201138,0.20492461323738098,0.043923535147365585
43400,8,0.04733622074127197,0.02235035271852353,0.0922631025314331,0.029286432661121863,0.32104263454675674,0.03893101123575389,0.3676661476492882,0.056099197020722136,0.34016153030097485,0.043764780181696133,0.20617134869098663,0.04360574814758115
43600,8,0.04085695743560791,0.02119737809672256,0.07806098461151123,0.03288273995133863,0.319217000156641,0.03840011407568314,0.36733806133270264,0.05597745103544936,0.35069278441369534,0.044982811517519754,0.23270153999328613,0.04572764970402407
43800,8,0.0495988130569458,0.022686643687059624,0.08653223514556885,0.0315823964677326,0.30545566603541374,0.037189555159194115,0.3730866238474846,0.05480351194706145,0.3896372150629759,0.04663483009832551,0.18927568942308426,0.042479568138213755
44000,8,0.04249417781829834,0.021282606526147975,0.07473623752593994,0.029003645658872864,0.30642252042889595,0.03711120620824333,0.3760364502668381,0.05460204683646451,0.29377919621765614,0.04074262101365857,0.21070847660303116,0.042844081318419394
44200,8,0.04072213172912598,0.021225362749917612,0.07848262786865234,0.028816156076304545,0.2992047071456909,0.03683668391839891,0.3823661506175995,0.056038899738606485,0.2939982805401087,0.040103667461098,0.2372807413339615,0.04508761999087871
44400,8,0.04198598861694336,0.020654954948281873,0.07808613777160645,0.03140921911267465,0.3153069391846657,0.03817600971104251,0.37692032754421234,0.05501731543503057,0.32149586640298367,0.04119455840729927,0.21308420598506927,0.042927806958765934
44600,8,0.04580128192901611,0.021866904477585263,0.07416808605194092,0.028438313863503043,0.31663088500499725,0.038335599924861644,0.3681986555457115,0.05500510906673079,0.31409649923443794,0.041426130321390295,0.19615846127271652,0.042035379212837794
44800,8,0.04872024059295654,0.0232073923396722,0.08412420749664307,0.03489487811147356,0.30925602465867996,0.03804682490957327,0.3743043392896652,0.0559388077013763,0.33944527246057987,0.04354468013202879,0.1872144564986229,0.04055202331019321
45000,8,0.0330730676651001,0.01947209300425269,0.0876544713973999,0.03110991474654312,0.3015519455075264,0.03686202872346488,0.3864879757165909,0.056116422734374234,0.292860371991992,0.040066714011380865,0.23211614042520523,0.04505966082032466
45200,8,0.04492151737213135,0.021748799179617088,0.08588945865631104,0.030736212460927767,0.32515900023281574,0.03827963828508671,0.373788557946682,0.05580353374559287,0.36439397372305393,0.04454296414860284,0.214423269033432,0.04381312079902551
45400,8,0.04999113082885742,0.023586346963585393,0.08464980125427246,0.030383843038105426,0.3275285344570875,0.03878559581221152,0.3550466448068619,0.053600586903810324,0.3251135256141424,0.0425384681149033,0.20337313413619995,0.04276684187071723
45600,8,0.0377887487411499,0.020195436579635195,0.07633793354034424,0.031486246918262566,0.3035709895193577,0.03683536776063345,0.3865476921200752,0.05648319902388086,0.30169091559946537,0.04113290586568832,0.2331032231450081,0.045643966754722695
45800,8,0.040828704833984375,0.020948700791116277,0.0774390697479248,0.032440838758765314,0.2983071617782116,0.0367466349400846,0.38259607553482056,0.05647792429464167,0.27800568006932735,0.03914982737985635,0.22580791264772415,0.04432123899996292
46000,8,0.044187307357788086,0.021955251205363516,0.0899801254272461,0.030838831701957465,0.29797258228063583,0.03652009036541777,0.3878023102879524,0.05575714947284313,0.2716407421976328,0.038005653941204275,0.23154141008853912,0.04384705100094144
46200,8,0.03698253631591797,0.020176961930956114,0.07675480842590332,0.031497264436126125,0.3113843109458685,0.03777054897111397,0.37817852944135666,0.056449269784059314,0.2795421164482832,0.03964762740179024,0.23046468198299408,0.044710514616759366
46400,8,0.0405043363571167,0.0217563957638291,0.0755230188369751,0.028228057854033806,0.2997537925839424,0.03667680710572879,0.38722047954797745,0.05577036891183186,0.30102519132196903,0.04070171759840849,0.21901193261146545,0.04451379928310367
46600,8,0.05412924289703369,0.023743594673485743,0.08279335498809814,0.0302841821538179,0.3012765273451805,0.0374236358440432,0.37933192402124405,0.05520639741288823,0.2882392331957817,0.039279265977220965,0.2201394885778427,0.04304523372350521
46800,8,0.03396189212799072,0.019561328109866598,0.07697069644927979,0.031184405632821252,0.3022192493081093,0.0369296185238984,0.3867275193333626,0.05632284833563115,0.321055268868804,0.04161506961604533,0.21360813826322556,0.043851480384487364
47000,8,0.03805243968963623,0.019844635405202444,0.0788031816482544,0.029669331054487436,0.3025360479950905,0.036479581983434706,0.3993704169988632,0.05740080093430662,0.29872492887079716,0.0405050765067643,0.211143858730793,0.04316589606579819
47200,8,0.038550734519958496,0.020496434920388037,0.07613813877105713,0.0297046076032522,0.3068493418395519,0.03688180624690642,0.38617272675037384,0.05544639494594489,0.27624826319515705,0.039055465035698525,0.22669632732868195,0.04450382938214531
47400,8,0.04264485836029053,0.02201336961538552,0.08215630054473877,0.029870503501962284,0.2979292646050453,0.036977364427322405,0.3839680105447769,0.056493407415723895,0.28048465959727764,0.03843789746667369,0.23610908538103104,0.044120522647896634
47600,8,0.05294477939605713,0.023176782781735003,0.08163321018218994,0.030552614073513597,0.302445687353611,0.037200709896587816,0.37367989122867584,0.055508497719007045,0.2988543566316366,0.041007999681893656,0.20944230258464813,0.04279561407851125
