step,_step,train_loss,id_kl,ood_kl,kl/id/misspec/generalising,kl/id/misspec/memorising,kl/id/wellspec/generalising,kl/id/wellspec/memorising,kl/ood/misspec/generalising,kl/ood/misspec/memorising,kl/ood/wellspec/generalising,kl/ood/wellspec/memorising
1,0,2.5678813457489014,0.6568295896053314,0.6266374528408051,0.1641286015510559,0.1451810896396637,0.37192556262016296,0.5043255090713501,0.15583378076553345,0.13199009001255035,0.3908744752407074,0.4264005720615387
200,1,2.272172451019287,0.48004390597343444,0.5015840858221055,0.01026045810431242,0.009933002293109894,0.2656116187572479,0.42365071177482605,0.009616406634449959,0.008597146719694138,0.26097598671913147,0.3260129690170288
400,2,2.2738547325134277,0.4856778085231781,0.48952175080776217,0.00867371540516615,0.006516024470329285,0.26568612456321716,0.3862835168838501,0.009827147237956524,0.007581082638353109,0.26072946190834045,0.31755322217941284
600,3,2.2714149951934814,0.48721566796302795,0.4892899125814438,0.008895855396986008,0.005923850927501917,0.2697981297969818,0.41193777322769165,0.009723068214952946,0.009019864723086357,0.2609449625015259,0.3257151246070862
800,4,2.2668662071228027,0.4684931844472885,0.43484672605991365,0.009762752801179886,0.006420470774173737,0.243463397026062,0.3796013295650482,0.010307607240974903,0.009125128388404846,0.2615627944469452,0.3366031050682068
1000,5,2.2708191871643066,0.48059889376163484,0.4803528279066086,0.012489021755754948,0.007978934794664383,0.25841712951660156,0.38409632444381714,0.010546901263296604,0.008721836842596531,0.2549876272678375,0.33067694306373596
1200,6,2.262899398803711,0.4244795858860016,0.4692830264568329,0.011085503734648228,0.00846652127802372,0.2474004030227661,0.38237738609313965,0.013161962851881981,0.009814977645874023,0.2706362009048462,0.35201776027679443
1400,7,2.252974033355713,0.46397505402565004,0.4668958842754364,0.020436257123947144,0.01772215962409973,0.26154816150665283,0.398212730884552,0.022346850484609604,0.020043224096298218,0.24543172121047974,0.3177151679992676
1600,8,2.1948447227478027,0.39665201008319856,0.37670218050479887,0.07536520063877106,0.0723416656255722,0.17846058309078217,0.3089395761489868,0.0831962525844574,0.08237667381763458,0.17946383357048035,0.34793519973754883
1800,9,2.0723230838775635,0.1724904768168926,0.1742215633392334,0.190213143825531,0.18773499131202698,0.04691648855805397,0.15374577045440674,0.19971439242362976,0.19790516793727875,0.04309587925672531,0.3652140498161316
2000,10,2.035926342010498,0.10802567899227142,0.10982443019747734,0.22992542386054993,0.22554612159729004,0.008880555629730225,0.10636559128761292,0.24975107610225677,0.2487272173166275,0.009663672186434269,0.3834450840950012
2200,11,2.033975124359131,0.1068640410900116,0.108989068120718,0.2473507523536682,0.24369990825653076,0.007376645226031542,0.10277855396270752,0.2423672080039978,0.24079568684101105,0.006800065282732248,0.38228175044059753
2400,12,2.0264902114868164,0.10241079479455947,0.10246712788939476,0.2633715569972992,0.2595177888870239,0.006044602487236261,0.10368230938911438,0.2677591145038605,0.2650771141052246,0.005941187031567097,0.38648319244384766
2600,13,2.0248193740844727,0.10469947010278702,0.09741290882229806,0.2617133855819702,0.2587783932685852,0.00519451592117548,0.10139952600002289,0.25145208835601807,0.2488614320755005,0.00559838954359293,0.37867653369903564
2800,14,2.03029727935791,0.1028522752225399,0.09348155334591865,0.25840145349502563,0.2547946870326996,0.004465013742446899,0.10250213742256165,0.25028273463249207,0.25039926171302795,0.0047191837802529335,0.38381144404411316
3000,15,2.0360095500946045,0.09947238862514496,0.0969508096575737,0.2646351754665375,0.2615205645561218,0.004162587225437164,0.10633406788110733,0.26037049293518066,0.2599279284477234,0.004298466257750988,0.3893975019454956
3200,16,2.0215847492218018,0.09939430952072144,0.10628563389182091,0.2629818916320801,0.2585076689720154,0.004007034935057163,0.10011737048625946,0.2544943690299988,0.2539133131504059,0.0038879788480699062,0.38557249307632446
3400,17,2.0265960693359375,0.10780146047472954,0.10808153003454209,0.2534250319004059,0.24980048835277557,0.003271619789302349,0.10163083672523499,0.262929230928421,0.26100122928619385,0.003541009034961462,0.3894423246383667
3600,18,2.0311484336853027,0.09884372800588608,0.10067227110266685,0.2642115354537964,0.2611103057861328,0.0035192174836993217,0.10527152568101883,0.2607530951499939,0.25972405076026917,0.003753476310521364,0.3883323669433594
3800,19,2.0305662155151367,0.10640175566077233,0.09429527521133423,0.2466316819190979,0.24200952053070068,0.003354674205183983,0.09790061414241791,0.2488313913345337,0.24781088531017303,0.003149652387946844,0.3836262822151184
4000,20,2.0265798568725586,0.10277636125683784,0.09402290880680084,0.2607957720756531,0.25713783502578735,0.0027322322130203247,0.10368147492408752,0.2672945559024811,0.26601189374923706,0.002936299191787839,0.38718101382255554
4200,21,2.027182102203369,0.10230006650090218,0.10523052290081977,0.2726956009864807,0.26882314682006836,0.0029421334620565176,0.1017560362815857,0.26270419359207153,0.2606755197048187,0.0029366048984229565,0.38506072759628296
4400,22,2.025810956954956,0.10165465846657754,0.10198873057961463,0.2573286294937134,0.2523931860923767,0.0027880389243364334,0.1030520647764206,0.25672629475593567,0.2544129490852356,0.002810991834849119,0.3830183446407318
4600,23,2.0246763229370117,0.09725438281893731,0.09358817264437676,0.27992767095565796,0.2766188383102417,0.002708681393414736,0.10301486402750015,0.2603655755519867,0.25980278849601746,0.002669470850378275,0.3838243782520294
4800,24,2.0201408863067627,0.08698461353778839,0.10201285555958747,0.26300159096717834,0.2585299611091614,0.0026839044876396656,0.09840618073940277,0.2663237750530243,0.26384514570236206,0.002918058540672064,0.39654284715652466
5000,25,2.028841972351074,0.10119173601269722,0.09788622558116913,0.25739896297454834,0.25422972440719604,0.002539724577218294,0.10507918149232864,0.2630792260169983,0.2603638172149658,0.002617024816572666,0.39694565534591675
5200,26,2.0203704833984375,0.09244425669312477,0.09922204464673996,0.2782175540924072,0.2743295133113861,0.002357057761400938,0.09937617182731628,0.2580605447292328,0.2571868896484375,0.0023452932946383953,0.38053080439567566
5400,27,2.0339443683624268,0.09917401447892189,0.10228186398744583,0.2593887448310852,0.25497379899024963,0.002430735155940056,0.09559225291013718,0.2647382915019989,0.2621478736400604,0.0025604316033422947,0.39316463470458984
5600,28,2.0192151069641113,0.10870340317487717,0.09941562786698341,0.28021955490112305,0.27711957693099976,0.0025841486640274525,0.10194893181324005,0.26346394419670105,0.2622356414794922,0.0024743147660046816,0.393199622631073
5800,29,2.0299363136291504,0.10306621491909027,0.11182217672467232,0.27951884269714355,0.2749320864677429,0.002464704215526581,0.09532836079597473,0.26434552669525146,0.262489378452301,0.0024631000123918056,0.3844035863876343
6000,30,2.025019645690918,0.09576303139328957,0.09669483378529549,0.2679804265499115,0.2634080648422241,0.0022927443496882915,0.10009787976741791,0.26570674777030945,0.264737993478775,0.002331770723685622,0.38771289587020874
6200,31,2.025780200958252,0.09826038852334022,0.1031882993876934,0.2599184811115265,0.2554391026496887,0.0021212974097579718,0.09726405143737793,0.2593393921852112,0.2578655481338501,0.002355382777750492,0.39226725697517395
6400,32,2.0235109329223633,0.09581198617815971,0.09659368693828582,0.2673870325088501,0.2628268599510193,0.0023106399457901716,0.10031246393918991,0.2646934688091278,0.26301291584968567,0.0025521263014525175,0.383253276348114
6600,33,2.0189576148986816,0.09380620941519738,0.09461684226989746,0.2545252740383148,0.25054410099983215,0.002090001478791237,0.09174148738384247,0.26801881194114685,0.2654109299182892,0.002179739996790886,0.39012300968170166
6800,34,2.0278515815734863,0.10483919829130173,0.09856238737702369,0.2665582597255707,0.2627999186515808,0.0020472619216889143,0.09893850982189178,0.2798038721084595,0.2780328392982483,0.002098924946039915,0.3957393169403076
7000,35,2.029574155807495,0.09514380991458893,0.09640770927071571,0.2905125021934509,0.2858849763870239,0.0020330760162323713,0.10011283308267593,0.2576324939727783,0.257668673992157,0.0021067210473120213,0.39287036657333374
7200,36,2.0291075706481934,0.102999597042799,0.09445028007030487,0.2626588046550751,0.2587357759475708,0.002469737082719803,0.09758403897285461,0.27156001329421997,0.26898035407066345,0.0024291067384183407,0.3993685841560364
7400,37,2.025777816772461,0.09075124487280846,0.10039835423231125,0.2694303095340729,0.2655887007713318,0.002113198395818472,0.09840543568134308,0.2628558278083801,0.2647438049316406,0.002096776384860277,0.3940683603286743
7600,38,2.029709577560425,0.08326940014958381,0.09259597733616828,0.27508482336997986,0.2707824409008026,0.0021728998981416225,0.10062585026025772,0.27381572127342224,0.2718501091003418,0.0022369148209691048,0.3952743411064148
7800,39,2.019843101501465,0.08822504654526711,0.09572175294160842,0.28303325176239014,0.28044283390045166,0.0021817779634147882,0.09968024492263794,0.25923097133636475,0.2582760155200958,0.0021004623267799616,0.38983970880508423
8000,40,2.0233774185180664,0.10598336532711983,0.10524426996707917,0.26616767048835754,0.2618536353111267,0.0019063930958509445,0.09513203799724579,0.2748357653617859,0.27187711000442505,0.0019613252952694893,0.4028918445110321
8200,41,2.0243403911590576,0.09404760226607323,0.10013961568474769,0.2620827555656433,0.25784993171691895,0.0017855202313512564,0.10155704617500305,0.255874365568161,0.25402140617370605,0.0019128534477204084,0.3814390301704407
8400,42,2.0282983779907227,0.09321099668741226,0.09740190356969833,0.26525402069091797,0.2618894875049591,0.0020576335955411196,0.10145200788974762,0.26513195037841797,0.2637782692909241,0.00210928195156157,0.3889894485473633
8600,43,2.029914379119873,0.10311138480901719,0.09365743920207023,0.2537999451160431,0.2504379153251648,0.002140481024980545,0.09873639047145844,0.2656431496143341,0.26521462202072144,0.0022718743421137333,0.38596031069755554
8800,44,2.0230495929718018,0.10106562823057175,0.0920227274298668,0.2575697898864746,0.2552069127559662,0.0018075329717248678,0.10278996080160141,0.2727232873439789,0.27030935883522034,0.001908950274810195,0.4007663130760193
9000,45,2.0309510231018066,0.10295667350292206,0.10146087259054185,0.2727968096733093,0.2687820792198181,0.001966724870726466,0.10139624774456024,0.2658754587173462,0.26490217447280884,0.002046734793111682,0.38333940505981445
9200,46,2.0266125202178955,0.10425681099295617,0.10281718149781227,0.24728065729141235,0.24309411644935608,0.0018168967217206955,0.09573732316493988,0.2656455636024475,0.2641875743865967,0.00209687277674675,0.38678261637687683
9400,47,2.023142099380493,0.1040924072265625,0.10737899467349052,0.2786791920661926,0.27384644746780396,0.0019375861156731844,0.0991583913564682,0.2591765820980072,0.2584347426891327,0.0019037977326661348,0.37049371004104614
