step,_step,train_loss,id_kl,ood_kl,kl/id/misspec/generalising,kl/id/misspec/memorising,kl/id/wellspec/generalising,kl/id/wellspec/memorising,kl/ood/misspec/generalising,kl/ood/misspec/memorising,kl/ood/wellspec/generalising,kl/ood/wellspec/memorising
1,0,2.5703699588775635,0.5944899201393128,0.6242093771696091,0.14555972814559937,0.12911581993103027,0.3603518009185791,0.5006386637687683,0.15528908371925354,0.13137519359588623,0.3902350962162018,0.434778094291687
200,1,2.2712960243225098,0.46049672961235044,0.5001650393009186,0.009325200691819191,0.009716465137898922,0.2778357267379761,0.4213337302207947,0.01026790402829647,0.01015104353427887,0.26126211881637573,0.3345649838447571
400,2,2.2731432914733887,0.5277090162038803,0.4886215329170227,0.009716903790831566,0.007474810350686312,0.272773802280426,0.40499433875083923,0.010532930493354797,0.009085607714951038,0.26320260763168335,0.3185851275920868
600,3,2.2688183784484863,0.4957684427499771,0.4910254508256912,0.009591219015419483,0.007482064887881279,0.2762698531150818,0.42475876212120056,0.010439291596412659,0.011425526812672615,0.2624129354953766,0.34155774116516113
800,4,2.268277645111084,0.47935310304164885,0.4381235182285309,0.010599255561828613,0.007624117657542229,0.2629286050796509,0.3920852243900299,0.01118373405188322,0.010481122881174088,0.2633831202983856,0.3402007818222046
1000,5,2.2689740657806396,0.47240187525749205,0.47752198576927185,0.01221691258251667,0.008994296193122864,0.2628523111343384,0.3859844207763672,0.011529799550771713,0.011498880572617054,0.2563878297805786,0.3373831808567047
1200,6,2.2484354972839355,0.4590427905321121,0.45391722321510314,0.02044779062271118,0.018552271649241447,0.24042469263076782,0.37395521998405457,0.025264127179980278,0.0229179784655571,0.2558428645133972,0.35666680335998535
1400,7,2.2151870727539062,0.4104639172554016,0.40394492745399474,0.04849652200937271,0.04739457368850708,0.21375620365142822,0.34790322184562683,0.04981597140431404,0.049386173486709595,0.2172534167766571,0.32633450627326965
1600,8,2.107470989227295,0.24307514429092408,0.2533270686864853,0.1722845733165741,0.17003117501735687,0.08124902844429016,0.1930433213710785,0.16696177423000336,0.1678641438484192,0.09636925160884857,0.3875202536582947
1800,9,2.059734344482422,0.13948104083538054,0.146321589499712,0.20782333612442017,0.20486260950565338,0.03397804871201515,0.1322660893201828,0.21923716366291046,0.21748067438602448,0.029580008238554,0.39133208990097046
2000,10,2.0377602577209473,0.10812640190124512,0.11169322356581687,0.23737597465515137,0.2340846061706543,0.011289749294519424,0.10808107256889343,0.24818632006645203,0.24897317588329315,0.010841265320777893,0.40566325187683105
2200,11,2.034226655960083,0.09973590970039367,0.10843098014593125,0.2413315773010254,0.23855267465114594,0.007457343395799398,0.10802250355482101,0.24377360939979553,0.24331645667552948,0.007713877595961094,0.39998847246170044
2400,12,2.03078031539917,0.10490177050232888,0.10375771448016166,0.26202964782714844,0.25904056429862976,0.006565032061189413,0.10784952342510223,0.2677314281463623,0.2654194235801697,0.006230697967112064,0.4057060182094574
2600,13,2.0210869312286377,0.09986095204949379,0.09796768128871917,0.2644200921058655,0.2617076635360718,0.004963166080415249,0.10176418721675873,0.2524977922439575,0.2511904835700989,0.005180897191166878,0.4005012512207031
2800,14,2.0322225093841553,0.0994516558945179,0.09240471348166465,0.2625551223754883,0.25806981325149536,0.004601187072694302,0.10025115311145782,0.25409093499183655,0.25624486804008484,0.0052107153460383415,0.39394378662109375
3000,15,2.0325167179107666,0.08906585276126862,0.09675479903817177,0.2722097635269165,0.26890408992767334,0.004609717987477779,0.10437428951263428,0.26073676347732544,0.26264333724975586,0.004758603870868683,0.41547271609306335
3200,16,2.028115749359131,0.09447111189365387,0.10637391507625579,0.27089565992355347,0.26798179745674133,0.003991216421127319,0.09791938960552216,0.25602078437805176,0.2571054995059967,0.004067338537424803,0.4012242555618286
3400,17,2.0316810607910156,0.10590328127145768,0.11196231842041016,0.26222190260887146,0.25837966799736023,0.003941295202821493,0.10012388229370117,0.25751063227653503,0.2570202946662903,0.0041931141167879105,0.3971332907676697
3600,18,2.0315425395965576,0.10572756603360176,0.0999544844031334,0.25159767270088196,0.24784089624881744,0.0034896242432296276,0.10096641629934311,0.2628977596759796,0.2628365755081177,0.0039560142904520035,0.3993288576602936
3800,19,2.030656099319458,0.10622966066002845,0.09144819974899292,0.25458019971847534,0.2512468099594116,0.003558852942660451,0.09702786803245544,0.25192534923553467,0.2524009048938751,0.0034371716901659966,0.40050703287124634
4000,20,2.029087543487549,0.10084613040089607,0.09412340000271797,0.2646484971046448,0.26214444637298584,0.003409870434552431,0.10358931124210358,0.26660317182540894,0.26722216606140137,0.0034308910835534334,0.40008246898651123
4200,21,2.0273349285125732,0.10586094483733177,0.10568551793694496,0.281377911567688,0.2772693932056427,0.0032618665136396885,0.10458949208259583,0.26227882504463196,0.26135531067848206,0.003195551224052906,0.401083767414093
4400,22,2.0227668285369873,0.09609070196747779,0.10144447088241577,0.2506549656391144,0.24722501635551453,0.0031206156127154827,0.10109449177980423,0.26284855604171753,0.26338738203048706,0.0032402011565864086,0.4066079258918762
4600,23,2.019904851913452,0.08597095310688019,0.09543155506253242,0.25989392399787903,0.25636380910873413,0.0030779559165239334,0.10029122233390808,0.25658929347991943,0.25660812854766846,0.003046541241928935,0.3971974551677704
4800,24,2.020592451095581,0.0893411710858345,0.10045217350125313,0.2545349895954132,0.25158852338790894,0.002818727632984519,0.09930671006441116,0.26526474952697754,0.26631230115890503,0.0031780428253114223,0.4100760221481323
5000,25,2.0332460403442383,0.09213006049394608,0.10119177252054215,0.2507559061050415,0.247158944606781,0.002899853279814124,0.10053583979606628,0.25912320613861084,0.25683435797691345,0.0032579200342297554,0.4049622416496277
5200,26,2.0231757164001465,0.09651628062129021,0.10076908878982067,0.26814407110214233,0.26435911655426025,0.0029994137585163116,0.09930342435836792,0.254543274641037,0.2552357017993927,0.003145319875329733,0.397888720035553
5400,27,2.0327534675598145,0.09140285030007363,0.10401285216212272,0.27052995562553406,0.2662670612335205,0.002854847814887762,0.09879057109355927,0.2633545696735382,0.2609301507472992,0.0029816441237926483,0.416450560092926
5600,28,2.0258755683898926,0.10608257725834846,0.10227045118808746,0.2726134955883026,0.2689347267150879,0.0029204529710114002,0.10458171367645264,0.2577763795852661,0.2575235664844513,0.0027844535652548075,0.41697609424591064
5800,29,2.0330729484558105,0.09400521069765091,0.11483161821961403,0.2646169662475586,0.26000580191612244,0.002891496755182743,0.09380465745925903,0.2577521800994873,0.25663506984710693,0.00290233688428998,0.39842694997787476
6000,30,2.021181583404541,0.10202910229563714,0.09849915280938148,0.2714798152446747,0.2671247124671936,0.003349559148773551,0.10144399106502533,0.26048123836517334,0.2604465186595917,0.003344897646456957,0.40779396891593933
6200,31,2.02793025970459,0.09715093895792962,0.10315772816538811,0.26459771394729614,0.26127928495407104,0.0028510941192507744,0.09871480613946915,0.25984346866607666,0.25980624556541443,0.0027970531955361366,0.40667352080345154
6400,32,2.027769088745117,0.09582526236772537,0.09564042761921883,0.2639182209968567,0.2609238922595978,0.0026175035163760185,0.10422074794769287,0.26261723041534424,0.26181137561798096,0.0029020672664046288,0.3936924934387207
6600,33,2.0254552364349365,0.09303947016596795,0.09557569846510887,0.26139265298843384,0.2579023241996765,0.0025234147906303406,0.09160986542701721,0.2683066725730896,0.2671259641647339,0.002670295536518097,0.4065156579017639
6800,34,2.0244035720825195,0.11209295764565468,0.1015087530016899,0.2652493715286255,0.26198145747184753,0.0027402546256780624,0.09907826036214828,0.2686869502067566,0.2677711844444275,0.0028542657382786274,0.40426337718963623
7000,35,2.0296096801757812,0.09162904396653175,0.09593780264258385,0.28264325857162476,0.27824661135673523,0.0030133635737001896,0.09822950512170792,0.25951656699180603,0.26199787855148315,0.002993615809828043,0.40694963932037354
7200,36,2.031376361846924,0.10938752815127373,0.0964308112859726,0.2617496848106384,0.25798580050468445,0.0032396800816059113,0.09799300879240036,0.26573646068573,0.26447588205337524,0.003323592245578766,0.4091669023036957
7400,37,2.023283004760742,0.0977567233145237,0.10455264076590538,0.25673824548721313,0.252968966960907,0.0030510053038597107,0.09685418009757996,0.2561686635017395,0.2584029734134674,0.00304452795535326,0.40938639640808105
7600,38,2.028683662414551,0.08583107814192772,0.09485247358679771,0.25703173875808716,0.2530646026134491,0.002607915550470352,0.09928567707538605,0.2674804925918579,0.26682570576667786,0.002946309745311737,0.4116567075252533
7800,39,2.0304245948791504,0.09631908982992173,0.0995265282690525,0.26721012592315674,0.2644553780555725,0.0027453238144516945,0.0991719588637352,0.25126633048057556,0.252149760723114,0.0026337832678109407,0.3937736451625824
8000,40,2.0324721336364746,0.09741478711366654,0.10498101115226746,0.2654052972793579,0.2620328664779663,0.0025070118717849255,0.09596584737300873,0.271357923746109,0.2697182297706604,0.002675706287845969,0.41713395714759827
8200,41,2.017597198486328,0.08872552588582039,0.09831865727901459,0.2723214626312256,0.2688635289669037,0.00265136593952775,0.10108298063278198,0.26052844524383545,0.26024144887924194,0.002773428335785866,0.400884747505188
8400,42,2.032388687133789,0.10015256330370903,0.09901397675275803,0.26867902278900146,0.26513850688934326,0.0026079413946717978,0.10462697595357895,0.2630334496498108,0.2630957067012787,0.0029988621827214956,0.40870699286460876
8600,43,2.0269906520843506,0.10608313232660294,0.09285563006997108,0.24914541840553284,0.24644115567207336,0.0028364721219986677,0.09801121801137924,0.27175575494766235,0.27396202087402344,0.0031583444215357304,0.40956369042396545
8800,44,2.0312256813049316,0.09634178504347801,0.09288130328059196,0.26202067732810974,0.25998544692993164,0.0029174364171922207,0.10216450691223145,0.27130720019340515,0.26983776688575745,0.00304566603153944,0.40816259384155273
9000,45,2.0254311561584473,0.10139711648225784,0.10282850563526154,0.2658693790435791,0.26277053356170654,0.0029383343644440174,0.09410080313682556,0.26203447580337524,0.26118898391723633,0.003346902783960104,0.40087300539016724
9200,46,2.022360324859619,0.1001878559589386,0.10560926124453544,0.24333328008651733,0.23937222361564636,0.0025953445583581924,0.0968351885676384,0.2664671540260315,0.2675565779209137,0.003127913922071457,0.4141358435153961
9400,47,2.023951292037964,0.10619298964738846,0.10761445760726929,0.26728758215904236,0.26508283615112305,0.002975420793518424,0.09587080776691437,0.2627539336681366,0.26311972737312317,0.0031003733165562153,0.3939492106437683
