step,_step,train_loss,id_kl,ood_kl,kl/id/misspec/generalising,kl/id/misspec/memorising,kl/id/wellspec/generalising,kl/id/wellspec/memorising,kl/ood/misspec/generalising,kl/ood/misspec/memorising,kl/ood/wellspec/generalising,kl/ood/wellspec/memorising
1,0,2.5567173957824707,0.6093772381544114,0.6258862733840942,0.15678180754184723,0.14000731706619263,0.4006032347679138,0.5565990209579468,0.1577109396457672,0.12543904781341553,0.3926563858985901,0.47534772753715515
200,1,2.1689224243164062,0.3375007301568985,0.5607820242643357,0.09580805152654648,0.09387298673391342,0.2041463553905487,0.2953300476074219,0.09891173243522644,0.09193029999732971,0.33080148696899414,0.3915976285934448
400,2,2.050997495651245,0.13376223631203174,0.5977877646684646,0.22848235070705414,0.2209707796573639,0.12794312834739685,0.14791488647460938,0.1808481216430664,0.1634424924850464,0.4193648397922516,0.447614461183548
600,3,2.014295816421509,0.07530192360281944,0.6691442906856537,0.29596376419067383,0.28655168414115906,0.09783922135829926,0.08325216174125671,0.21418333053588867,0.18781575560569763,0.4552597403526306,0.48944908380508423
800,4,2.0095598697662354,0.0633731622248888,0.6496280133724213,0.2971777021884918,0.28746283054351807,0.11176183074712753,0.10150670260190964,0.22568443417549133,0.20219701528549194,0.4681136906147003,0.43491023778915405
1000,5,1.9946203231811523,0.0720730235800147,0.6265872955322266,0.2950201630592346,0.2843305468559265,0.09516245126724243,0.08150134980678558,0.21405786275863647,0.18329724669456482,0.44428423047065735,0.4858640432357788
1200,6,1.997852087020874,0.06601221496239304,0.6414122432470322,0.3108237385749817,0.2986544966697693,0.10009683668613434,0.08331352472305298,0.21575117111206055,0.183839350938797,0.4549006223678589,0.4285850524902344
1400,7,1.9877406358718872,0.03531823167577386,0.7009015738964081,0.282319575548172,0.27079570293426514,0.10122551023960114,0.09186919033527374,0.20523029565811157,0.18528342247009277,0.45372775197029114,0.4590797424316406
1600,8,1.9856315851211548,0.054340572701767086,0.6762963771820069,0.33188676834106445,0.31929558515548706,0.08671191334724426,0.0542864128947258,0.21888750791549683,0.18786907196044922,0.46138107776641846,0.47577112913131714
1800,9,1.9837217330932617,0.03113656248897314,0.6625094532966613,0.31369897723197937,0.30057257413864136,0.09462954103946686,0.06977280974388123,0.22490659356117249,0.19818124175071716,0.46952304244041443,0.48882001638412476
2000,10,1.976196050643921,0.0662209470756352,0.7431942462921143,0.3305788040161133,0.31887951493263245,0.09877818077802658,0.06489485502243042,0.2420516312122345,0.21739007532596588,0.48295944929122925,0.5255873203277588
2200,11,1.9758647680282593,0.08434522999450564,0.603599613904953,0.3278422951698303,0.3148449659347534,0.10716131329536438,0.07408183068037033,0.21003717184066772,0.18635666370391846,0.45787864923477173,0.5343897342681885
2400,12,1.978449821472168,0.02815051288343966,0.6716265857219696,0.3206675350666046,0.3089958727359772,0.08821775019168854,0.06133238971233368,0.22130650281906128,0.19458705186843872,0.48684775829315186,0.5493745803833008
2600,13,1.9748411178588867,0.034116608649492265,0.7198839128017426,0.34024837613105774,0.32747724652290344,0.08464748412370682,0.047217078506946564,0.25017547607421875,0.22280550003051758,0.46393847465515137,0.443778932094574
2800,14,1.980000376701355,0.11543032149784267,0.6899183213710784,0.3626402020454407,0.350857138633728,0.08836112916469574,0.040067803114652634,0.2584753930568695,0.22136598825454712,0.5182288885116577,0.5454328656196594
3000,15,1.980820894241333,0.0317126392852515,0.6275617271661759,0.3572309911251068,0.3452117145061493,0.08834477514028549,0.05173838883638382,0.2454589456319809,0.20759348571300507,0.49257931113243103,0.46826139092445374
3200,16,1.9705286026000977,0.020969103276729583,0.6779548585414886,0.3350369930267334,0.32292377948760986,0.09483470022678375,0.06904879212379456,0.21683277189731598,0.18748441338539124,0.4449586868286133,0.5022896528244019
3400,17,1.9811917543411255,0.02488187386188656,0.7275561153888702,0.35358941555023193,0.34096869826316833,0.084093376994133,0.029307985678315163,0.23527079820632935,0.20905309915542603,0.48235607147216797,0.4905315935611725
3600,18,1.9724657535552979,0.020607716543599962,0.6140946984291077,0.3557831048965454,0.3430140018463135,0.08584608882665634,0.041935667395591736,0.25204795598983765,0.2183399349451065,0.4934999942779541,0.5366315245628357
3800,19,1.9635190963745117,0.01872064210474491,0.6646703839302063,0.33945900201797485,0.32824942469596863,0.09085205942392349,0.06028243154287338,0.22996646165847778,0.20378118753433228,0.4708915948867798,0.525202751159668
4000,20,1.9703481197357178,0.019453304074704646,0.7083443731069565,0.37304747104644775,0.36187705397605896,0.09117665886878967,0.03839562088251114,0.27223092317581177,0.23591148853302002,0.5136632919311523,0.5147347450256348
