step,_step,train_loss,id_kl,ood_kl,kl/id/misspec/generalising,kl/id/misspec/memorising,kl/id/wellspec/generalising,kl/id/wellspec/memorising,kl/ood/misspec/generalising,kl/ood/misspec/memorising,kl/ood/wellspec/generalising,kl/ood/wellspec/memorising
1,0,2.56093168258667,0.6085657060146332,0.6232270747423172,0.15570613741874695,0.1394607126712799,0.3934215009212494,0.5306316614151001,0.15613937377929688,0.12855803966522217,0.3908849358558655,0.46197646856307983
200,1,2.232696294784546,0.45693599581718447,0.5257934272289276,0.04190468043088913,0.04285169765353203,0.2331133782863617,0.35068780183792114,0.054654158651828766,0.055911362171173096,0.2918216586112976,0.3674499988555908
400,2,2.145982265472412,0.34866987615823747,0.5657183349132537,0.12841832637786865,0.12596040964126587,0.1680099368095398,0.23979488015174866,0.10962504148483276,0.10443250834941864,0.35543227195739746,0.4336645007133484
600,3,2.0966649055480957,0.19286126494407654,0.6495535254478455,0.19022515416145325,0.1848621964454651,0.13281100988388062,0.17046737670898438,0.16402536630630493,0.14913958311080933,0.40925371646881104,0.4676642119884491
800,4,2.0578577518463135,0.18656016811728476,0.5980798423290252,0.22850392758846283,0.2220035046339035,0.1234830990433693,0.15142220258712769,0.17401355504989624,0.16076773405075073,0.42390871047973633,0.46386149525642395
1000,5,2.0470776557922363,0.13469314873218535,0.6048201739788055,0.24015018343925476,0.23235026001930237,0.10744452476501465,0.12453702092170715,0.1647147238254547,0.14490476250648499,0.39639824628829956,0.44362425804138184
1200,6,2.0430850982666016,0.07129098735749721,0.6110673546791077,0.2605195939540863,0.25171959400177,0.10900326073169708,0.12717914581298828,0.18544651567935944,0.16906596720218658,0.44410473108291626,0.48523831367492676
1400,7,2.0489025115966797,0.11839042138308287,0.6718666136264801,0.24698010087013245,0.23701079189777374,0.10288067162036896,0.11708283424377441,0.17577344179153442,0.16154396533966064,0.4366787075996399,0.5042033791542053
1600,8,2.033618211746216,0.10245343074202537,0.6615748107433319,0.28383007645606995,0.2721492052078247,0.09183983504772186,0.08981980383396149,0.1804502308368683,0.1655777096748352,0.42054879665374756,0.45081770420074463
1800,9,2.029104232788086,0.07573963087052107,0.6268026113510132,0.22967278957366943,0.22101914882659912,0.12156219780445099,0.1452837586402893,0.18650823831558228,0.17492002248764038,0.42158186435699463,0.48406746983528137
2000,10,2.01816463470459,0.12807614244520665,0.7067552208900452,0.28117844462394714,0.27168452739715576,0.09653526544570923,0.094864122569561,0.1961277574300766,0.17498087882995605,0.44053635001182556,0.5120118856430054
2200,11,2.01577091217041,0.11682796571403742,0.6524782091379165,0.2697388529777527,0.2624944746494293,0.10178493708372116,0.09540872275829315,0.1820583939552307,0.16515380144119263,0.4358310103416443,0.48665952682495117
2400,12,2.024388313293457,0.10803202036768197,0.6348050653934478,0.26692497730255127,0.25311386585235596,0.09608631581068039,0.0873958170413971,0.1791892647743225,0.16197419166564941,0.427804172039032,0.4803178906440735
2600,13,2.011981964111328,0.07006381135433912,0.5986541777849197,0.29814159870147705,0.28591206669807434,0.09260319173336029,0.07206214964389801,0.20271970331668854,0.18410736322402954,0.42873233556747437,0.4446960687637329
2800,14,2.0197324752807617,0.14109961669892074,0.6657007753849029,0.31349682807922363,0.3047879934310913,0.09346563369035721,0.087948277592659,0.20960217714309692,0.18860873579978943,0.4709652066230774,0.5190293788909912
3000,15,2.0233564376831055,0.06916842125356197,0.5706067681312561,0.29809045791625977,0.28958815336227417,0.09799288958311081,0.10224687308073044,0.18078991770744324,0.1607649326324463,0.40733304619789124,0.3999346196651459
3200,16,2.0045249462127686,0.09295088006183505,0.6370627284049988,0.30266571044921875,0.2902575731277466,0.10879632830619812,0.11349085718393326,0.17451968789100647,0.15769387781620026,0.41144585609436035,0.4837438464164734
3400,17,2.006988525390625,0.057204286195337774,0.6698965191841125,0.29989176988601685,0.289641797542572,0.08964003622531891,0.07341168820858002,0.20050594210624695,0.17940488457679749,0.44406434893608093,0.5054244995117188
3600,18,2.0014896392822266,0.06251404853537679,0.671743169426918,0.29900336265563965,0.2897394299507141,0.08736197650432587,0.07835862785577774,0.19186966121196747,0.16719958186149597,0.43357551097869873,0.4642430543899536
3800,19,2.004251003265381,0.05126480050384998,0.6325080841779709,0.2875831425189972,0.2800947427749634,0.0896376520395279,0.07934938371181488,0.17839960753917694,0.16209173202514648,0.41865915060043335,0.457302451133728
4000,20,2.0109963417053223,0.10553194638341665,0.6565028995275497,0.32685160636901855,0.31875017285346985,0.08485156297683716,0.0672546774148941,0.18703019618988037,0.16771268844604492,0.4476037919521332,0.480621337890625
4200,21,2.015148639678955,0.03180278902873397,0.6093624114990235,0.2858479619026184,0.2764033377170563,0.09021840244531631,0.0805862694978714,0.16998232901096344,0.14710506796836853,0.4271065890789032,0.4504745304584503
4400,22,2.020038604736328,0.05345039451494813,0.6203881710767746,0.3048178255558014,0.2941543161869049,0.08956298232078552,0.08058348298072815,0.19922423362731934,0.17793595790863037,0.44093114137649536,0.5079264640808105
4600,23,2.002833604812622,0.08215490076690912,0.6457294046878814,0.2949661612510681,0.28355491161346436,0.0907934308052063,0.07221677899360657,0.19278842210769653,0.17167559266090393,0.44039592146873474,0.4627837836742401
4800,24,2.0040225982666016,0.10796568235382438,0.7191567361354828,0.28524672985076904,0.27495691180229187,0.09953708946704865,0.08883482962846756,0.1930912435054779,0.16823962330818176,0.433311402797699,0.4978092312812805
5000,25,2.0090129375457764,0.03048183973878622,0.6690451323986053,0.29252195358276367,0.28237512707710266,0.10536619275808334,0.10326588153839111,0.19342324137687683,0.17150461673736572,0.45682471990585327,0.4929661452770233
5200,26,2.015026569366455,0.059161740355193615,0.606481596827507,0.29563283920288086,0.2856283187866211,0.08919526636600494,0.08000825345516205,0.19131863117218018,0.16829544305801392,0.4071354866027832,0.4160916209220886
5400,27,2.0051937103271484,0.032839020760729906,0.7053511261940002,0.3156434893608093,0.30378633737564087,0.09297123551368713,0.06756352633237839,0.21513673663139343,0.19173622131347656,0.47988569736480713,0.5230355262756348
5600,28,2.004201650619507,0.06489975694566966,0.6542140960693359,0.3154963254928589,0.3048972189426422,0.08522120118141174,0.07442905753850937,0.18680644035339355,0.1708032190799713,0.4441853165626526,0.5147806406021118
5800,29,2.0088772773742676,0.04579827599227428,0.641538119316101,0.31531453132629395,0.30375805497169495,0.08972185105085373,0.06505642831325531,0.1976485252380371,0.17980733513832092,0.42112910747528076,0.4704383611679077
6000,30,2.0034852027893066,0.06117692394182086,0.6322473883628845,0.2979775071144104,0.2875235974788666,0.09795242547988892,0.08315325528383255,0.19817011058330536,0.1750093400478363,0.4289007782936096,0.42031049728393555
6200,31,2.0068435668945312,0.045893941260874274,0.7047120988368988,0.2975724935531616,0.2866151034832001,0.08816808462142944,0.07500596344470978,0.19777588546276093,0.17274698615074158,0.4358789324760437,0.4828185439109802
6400,32,1.9913921356201172,0.037692445004358886,0.6487211048603058,0.3010227680206299,0.28794029355049133,0.09229995310306549,0.07155975699424744,0.2074335515499115,0.18352562189102173,0.43346142768859863,0.4900047779083252
6600,33,2.0007948875427246,0.016948689660057425,0.6781348347663879,0.3084276616573334,0.29756850004196167,0.09454193711280823,0.08034516125917435,0.20551244914531708,0.18451285362243652,0.47062405943870544,0.5004829168319702
6800,34,1.995363712310791,0.02306559756398201,0.7287507295608521,0.30970299243927,0.299777626991272,0.08944721519947052,0.0705193281173706,0.1770806610584259,0.15873058140277863,0.426299124956131,0.472545325756073
7000,35,1.9945957660675049,0.03425893085077405,0.6102031379938125,0.31113383173942566,0.2974819540977478,0.0857253447175026,0.060409530997276306,0.2002737671136856,0.17263829708099365,0.4357084631919861,0.537450909614563
7200,36,1.9904472827911377,0.02341979565098882,0.7022776484489441,0.3267953395843506,0.3155984878540039,0.08686722815036774,0.06585722416639328,0.20454052090644836,0.18261229991912842,0.43927961587905884,0.4931946396827698
7400,37,2.003216505050659,0.06820378466509283,0.7314128398895263,0.3432655930519104,0.33226197957992554,0.08515168726444244,0.06705236434936523,0.19411148130893707,0.16357006132602692,0.3993215560913086,0.4122290015220642
7600,38,1.9983899593353271,0.02581887934356928,0.6521770775318145,0.3332993984222412,0.3214107155799866,0.08743604272603989,0.06022554636001587,0.16797378659248352,0.1492908000946045,0.4303865432739258,0.4551956057548523
7800,39,2.0060372352600098,0.041536576393991706,0.6085668653249741,0.3154827952384949,0.30562418699264526,0.08520504832267761,0.05798623710870743,0.1915789246559143,0.17143641412258148,0.4183400273323059,0.454630970954895
8000,40,1.9952318668365479,0.08964953394606709,0.6560469031333923,0.31381842494010925,0.30238106846809387,0.08340238034725189,0.05599542334675789,0.19897718727588654,0.18198511004447937,0.45371362566947937,0.46939361095428467
8200,41,1.9859509468078613,0.041519400849938395,0.7085125863552093,0.31791043281555176,0.30552902817726135,0.09389708936214447,0.06970418989658356,0.19570571184158325,0.17318195104599,0.42941775918006897,0.4744373559951782
8400,42,1.998260259628296,0.05758126187138259,0.6619364738464355,0.33386367559432983,0.32395559549331665,0.08516282588243484,0.0575362890958786,0.2145313024520874,0.1914956271648407,0.45778346061706543,0.5066936016082764
8600,43,1.995572566986084,0.016533553134649992,0.6365270435810089,0.3002742826938629,0.28799548745155334,0.09164344519376755,0.06576457619667053,0.2069358229637146,0.1704968512058258,0.4408966302871704,0.4480869770050049
8800,44,2.0062084197998047,0.024818855430930854,0.662410581111908,0.32523682713508606,0.3127843737602234,0.0903979241847992,0.06865891814231873,0.21425943076610565,0.1885332465171814,0.46445661783218384,0.545493483543396
9000,45,1.9937844276428223,0.022624705964699388,0.726590096950531,0.30674469470977783,0.29547908902168274,0.10082460939884186,0.08402471244335175,0.2221418023109436,0.1943725049495697,0.45107972621917725,0.48842644691467285
9200,46,1.997086763381958,0.07348847528919578,0.7085724890232086,0.34482473134994507,0.3334716558456421,0.08756205439567566,0.05172376334667206,0.21104037761688232,0.1834639459848404,0.45022356510162354,0.494508296251297
9400,47,1.9914004802703857,0.022332037333399057,0.6352260828018188,0.3156687617301941,0.3043085038661957,0.095207579433918,0.06287211179733276,0.19826026260852814,0.17817625403404236,0.4530077576637268,0.528902530670166
9600,48,1.9863381385803223,0.08133563776500523,0.6851100772619247,0.3281521797180176,0.3174818754196167,0.08056895434856415,0.04897861182689667,0.22306115925312042,0.19470025599002838,0.44527915120124817,0.5128141641616821
9800,49,1.9907011985778809,0.04208203237503767,0.6625093162059784,0.336994469165802,0.32382357120513916,0.08631482720375061,0.049163248389959335,0.1989571899175644,0.1752493679523468,0.43616095185279846,0.42327356338500977
10000,50,1.997806191444397,0.030761668924242258,0.6711272180080414,0.2923329472541809,0.28182554244995117,0.09415329247713089,0.07996583729982376,0.20557180047035217,0.18044835329055786,0.42988818883895874,0.4598575532436371
10200,51,1.9885674715042114,0.09568289471790195,0.6348459243774414,0.3091118037700653,0.29822707176208496,0.09373179823160172,0.07916094362735748,0.18597206473350525,0.16790255904197693,0.4303678274154663,0.4564022719860077
10400,52,1.9887754917144775,0.025620765844359995,0.6294109463691712,0.33297210931777954,0.31841057538986206,0.08120766282081604,0.047445252537727356,0.20187430083751678,0.1772632598876953,0.45916548371315,0.5313332676887512
10600,53,1.9899823665618896,0.056840294133871795,0.6090510070323945,0.34472352266311646,0.33230501413345337,0.08895903080701828,0.0478934571146965,0.2117680013179779,0.1867610067129135,0.43463611602783203,0.49809834361076355
10800,54,1.995767593383789,0.03198106382042169,0.7393358528614045,0.31152260303497314,0.29976269602775574,0.08271285891532898,0.06432313472032547,0.2103169560432434,0.18150469660758972,0.45656946301460266,0.5045410394668579
11000,55,1.9882431030273438,0.02109587104059756,0.6900469303131104,0.3101181089878082,0.29869091510772705,0.08883047103881836,0.07070742547512054,0.21168121695518494,0.19221732020378113,0.4729233980178833,0.5440558195114136
11200,56,2.004375457763672,0.015512917190790176,0.731361699104309,0.33684271574020386,0.32578399777412415,0.0943937823176384,0.0653667077422142,0.18803414702415466,0.16438700258731842,0.42656636238098145,0.4733579158782959
11400,57,1.9889678955078125,0.030861822236329318,0.6184820055961608,0.3245825469493866,0.31265974044799805,0.08561062812805176,0.052213333547115326,0.19138070940971375,0.17240655422210693,0.42561256885528564,0.48956191539764404
11600,58,1.9891338348388672,0.020389537885785104,0.7022645771503448,0.3224322199821472,0.3120465874671936,0.08600156009197235,0.05786856636404991,0.222834974527359,0.19037145376205444,0.4778321385383606,0.5542873740196228
11800,59,1.9859341382980347,0.029556173318997025,0.6819219946861267,0.3481941223144531,0.33351922035217285,0.0841703712940216,0.049242645502090454,0.18433189392089844,0.1596241593360901,0.43234115839004517,0.5059986710548401
12000,60,1.989844799041748,0.03229004628956318,0.624685424566269,0.31032174825668335,0.2986682653427124,0.08810709416866302,0.0658690482378006,0.1933896839618683,0.16820865869522095,0.441792368888855,0.53288733959198
12200,61,1.9964898824691772,0.016723736235871912,0.6356923282146454,0.3359444737434387,0.3257567286491394,0.09640924632549286,0.07603523135185242,0.1959395408630371,0.1713576316833496,0.440292626619339,0.4982708990573883
